INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,HDFCLIFE  ,27/01/2026,00000757.30,00000769.80,00000755.90,00000762.85,000000035228600,     3230641315.00,          4224000,             3840,             3590
FUTSTK    ,HDFCLIFE  ,24/02/2026,00000766.35,00000773.05,00000765.95,00000767.15,000000000378400,       94815435.00,           123200,              112,              101
FUTSTK    ,HDFCLIFE  ,30/03/2026,00000775.05,00000777.20,00000772.40,00000772.40,000000000026400,        8519390.00,            11000,              010,              010
FUTSTK    ,HINDALCO  ,27/01/2026,00000929.20,00000940.40,00000928.50,00000934.00,000000064389500,     6860878570.00,          7343700,            10491,             8841
FUTSTK    ,HINDALCO  ,24/02/2026,00000937.00,00000945.75,00000933.50,00000939.55,000000000575400,      191975980.00,           204400,              292,              265
FUTSTK    ,HINDALCO  ,30/03/2026,00000942.00,00000949.55,00000939.70,00000945.30,000000000091700,       60927440.00,            64400,              092,              078
FUTSTK    ,HINDPETRO ,27/01/2026,00000498.00,00000510.65,00000490.45,00000494.80,000000037865475,     7686841072.50,         15357600,             7584,             6931
FUTSTK    ,HINDPETRO ,24/02/2026,00000500.15,00000508.20,00000490.00,00000493.85,000000000953775,      409681901.25,           820125,              405,              383
FUTSTK    ,HINDPETRO ,30/03/2026,00000504.00,00000508.00,00000492.00,00000496.40,000000000066825,       47575552.50,            95175,              047,              046
FUTSTK    ,HINDUNILVR,27/01/2026,00002345.00,00002404.90,00002345.00,00002387.90,000000012502800,     8133462330.00,          3408000,            11360,             9261
FUTSTK    ,HINDUNILVR,24/02/2026,00002368.50,00002418.00,00002361.80,00002401.40,000000000219600,      204940080.00,            85500,              285,              259
FUTSTK    ,HINDUNILVR,30/03/2026,00002380.00,00002432.20,00002380.00,00002417.50,000000000031800,       35531940.00,            14700,              049,              042
FUTSTK    ,HINDZINC  ,27/01/2026,00000640.00,00000641.50,00000624.20,00000631.45,000000032098675,     5966300882.50,          9442300,             7708,             6367
FUTSTK    ,HINDZINC  ,24/02/2026,00000645.50,00000645.50,00000626.65,00000634.25,000000002435300,      668475701.25,          1055950,              862,              685
FUTSTK    ,HINDZINC  ,30/03/2026,00000647.60,00000647.95,00000631.75,00000637.85,000000000180075,      121876046.25,           191100,              156,              141
FUTSTK    ,HUDCO     ,27/01/2026,00000232.82,00000232.86,00000225.10,00000226.93,000000039041475,     2460860787.00,         10805850,             3894,             3095
FUTSTK    ,HUDCO     ,24/02/2026,00000233.07,00000233.07,00000226.00,00000227.49,000000001293150,      130090002.00,           568875,              205,              188
FUTSTK    ,HUDCO     ,30/03/2026,00000232.51,00000232.51,00000227.00,00000228.74,000000000127650,       13369506.00,            58275,              021,              020
FUTSTK    ,DABUR     ,27/01/2026,00000528.00,00000535.95,00000522.70,00000524.00,000000023221250,     3083444062.50,          5832500,             4666,             4205
FUTSTK    ,DABUR     ,24/02/2026,00000531.35,00000538.30,00000525.25,00000526.20,000000000426250,      110518812.50,           207500,              166,              163
FUTSTK    ,DABUR     ,30/03/2026,00000536.65,00000540.00,00000528.80,00000529.20,000000000043750,       11351937.50,            21250,              017,              017
FUTSTK    ,DALBHARAT ,27/01/2026,00002171.00,00002187.00,00002138.20,00002145.30,000000002722850,     1062863717.50,           491075,             1511,             1253
FUTSTK    ,DALBHARAT ,24/02/2026,00002173.00,00002200.00,00002149.70,00002156.40,000000000060775,       34644025.00,            15925,              049,              046
FUTSTK    ,DALBHARAT ,30/03/2026,00002180.00,00002180.00,00002180.00,00002180.00,000000000002925,        2125500.00,              975,              003,              003
FUTSTK    ,DELHIVERY ,27/01/2026,00000406.85,00000416.30,00000405.20,00000414.50,000000018502775,     2812191371.25,          6839200,             3296,             2895
FUTSTK    ,DELHIVERY ,24/02/2026,00000408.50,00000418.70,00000408.50,00000416.75,000000000338225,      121763178.75,           294650,              142,              140
FUTSTK    ,DELHIVERY ,30/03/2026,00000412.95,00000417.00,00000412.95,00000417.00,000000000026975,       12021201.25,            29050,              014,              012
FUTSTK    ,DIVISLAB  ,27/01/2026,00006430.00,00006476.50,00006379.00,00006395.50,000000003322300,     1113559900.00,           173300,             1733,             1456
FUTSTK    ,DIVISLAB  ,24/02/2026,00006472.00,00006510.50,00006418.00,00006421.00,000000000051500,       37495600.00,             5800,              058,              057
FUTSTK    ,DIVISLAB  ,30/03/2026,00006531.50,00006535.00,00006490.00,00006490.00,000000000001400,        1955650.00,              300,              003,              003
FUTSTK    ,DLF       ,27/01/2026,00000705.00,00000717.15,00000700.25,00000715.40,000000049108950,     6382520801.25,          8980950,            10886,             8427
FUTSTK    ,DLF       ,24/02/2026,00000708.15,00000721.00,00000705.00,00000719.55,000000001017225,      324314636.25,           453750,              550,              496
FUTSTK    ,DLF       ,30/03/2026,00000709.15,00000725.80,00000709.00,00000724.35,000000000047850,       45122220.00,            62700,              076,              075
FUTSTK    ,DMART     ,27/01/2026,00003730.00,00003730.00,00003640.50,00003650.90,000000005565750,     4438382775.00,          1209900,             8066,             7014
FUTSTK    ,DMART     ,24/02/2026,00003728.00,00003736.30,00003650.80,00003659.10,000000000164250,      308731635.00,            84000,              560,              535
FUTSTK    ,DMART     ,30/03/2026,00003725.00,00003732.30,00003669.00,00003669.90,000000000028650,       60302340.00,            16350,              109,              104
FUTSTK    ,DRREDDY   ,27/01/2026,00001259.10,00001262.60,00001245.50,00001249.60,000000012682500,     1969933875.00,          1570625,             2513,             2375
FUTSTK    ,DRREDDY   ,24/02/2026,00001263.10,00001267.60,00001251.30,00001253.70,000000000141875,       94457875.00,            75000,              120,              112
FUTSTK    ,DRREDDY   ,30/03/2026,00001270.10,00001270.10,00001257.30,00001257.30,000000000014375,        4728812.50,             3750,              006,              006
FUTSTK    ,PAGEIND   ,27/01/2026,00035845.00,00035985.00,00035350.00,00035745.00,000000000233355,     1139976675.00,            31935,             2129,             1919
FUTSTK    ,PAGEIND   ,24/02/2026,00035910.00,00035910.00,00035350.00,00035675.00,000000000010785,       56624325.00,             1590,              106,              099
FUTSTK    ,PAGEIND   ,30/03/2026,00035885.00,00035885.00,00035405.00,00035700.00,000000000000690,       16047900.00,              450,              030,              027
FUTSTK    ,PATANJALI ,27/01/2026,00000561.15,00000576.60,00000558.20,00000574.40,000000040075200,     6321475440.00,         11076300,            12307,             9178
FUTSTK    ,PATANJALI ,24/02/2026,00000562.35,00000579.25,00000562.30,00000577.30,000000000171000,       95040180.00,           165600,              184,              179
FUTSTK    ,PATANJALI ,30/03/2026,00000567.00,00000579.20,00000567.00,00000579.20,000000000016200,        4660425.00,             8100,              009,              007
FUTSTK    ,PAYTM     ,27/01/2026,00001345.00,00001362.50,00001335.70,00001343.00,000000017162200,     3098263067.50,          2298250,             3170,             2712
FUTSTK    ,PAYTM     ,24/02/2026,00001354.80,00001369.80,00001344.30,00001350.20,000000000233450,      119130332.50,            87725,              121,              116
FUTSTK    ,PAYTM     ,30/03/2026,00001363.50,00001373.30,00001356.40,00001357.60,000000000017400,        4945805.00,             3625,              005,              005
FUTSTK    ,PERSISTENT,27/01/2026,00006342.00,00006342.00,00006120.50,00006206.00,000000002120300,     2990443650.00,           482200,             4822,             4252
FUTSTK    ,PERSISTENT,24/02/2026,00006261.50,00006271.00,00006148.50,00006222.00,000000000142800,      120530800.00,            19400,              194,              183
FUTSTK    ,PERSISTENT,30/03/2026,00006254.50,00006298.50,00006200.00,00006257.00,000000000003400,       20029650.00,             3200,              032,              029
FUTSTK    ,PETRONET  ,27/01/2026,00000292.05,00000292.60,00000287.65,00000289.60,000000042947600,      831505645.00,          2869000,             1510,             1341
FUTSTK    ,PETRONET  ,24/02/2026,00000291.80,00000293.80,00000289.60,00000291.45,000000001723300,       50384865.00,           172900,              091,              079
FUTSTK    ,PETRONET  ,30/03/2026,00000294.15,00000294.15,00000293.10,00000293.10,000000000020900,        2790340.00,             9500,              005,              005
FUTSTK    ,PFC       ,27/01/2026,00000379.60,00000379.95,00000372.90,00000376.90,000000076742900,     4571918650.00,         12181000,             9370,             7578
FUTSTK    ,PFC       ,24/02/2026,00000382.00,00000382.00,00000374.15,00000378.20,000000003630900,      351551850.00,           933400,              718,              646
FUTSTK    ,PFC       ,30/03/2026,00000379.00,00000379.15,00000373.75,00000377.90,000000000603200,       65089310.00,           172900,              133,              127
FUTSTK    ,PGEL      ,27/01/2026,00000605.35,00000648.25,00000602.85,00000633.65,000000011577650,     5815077632.50,          9224500,             9710,             8431
FUTSTK    ,PGEL      ,24/02/2026,00000608.45,00000649.80,00000605.45,00000635.80,000000000366700,      301659675.00,           478800,              504,              471
FUTSTK    ,PGEL      ,30/03/2026,00000614.90,00000650.55,00000613.65,00000638.95,000000000021850,       34195392.50,            54150,              057,              055
FUTSTK    ,PHOENIXLTD,27/01/2026,00001917.80,00001945.60,00001904.90,00001939.30,000000003133900,      967340745.00,           501550,             1433,             1260
FUTSTK    ,PHOENIXLTD,24/02/2026,00001921.30,00001955.00,00001921.30,00001952.70,000000000038850,       93840880.00,            48300,              138,              106
FUTSTK    ,PIDILITIND,27/01/2026,00001478.40,00001515.00,00001478.40,00001512.40,000000007689500,     1813189500.00,          1203500,             2407,             2124
FUTSTK    ,PIDILITIND,24/02/2026,00001485.40,00001523.00,00001485.40,00001520.90,000000000077000,       80373250.00,            53000,              106,              101
FUTSTK    ,PIDILITIND,30/03/2026,00001527.60,00001531.90,00001527.60,00001531.90,000000000001000,        1529750.00,             1000,              002,              002
FUTSTK    ,PIIND     ,27/01/2026,00003254.10,00003271.80,00003242.90,00003261.00,000000002218825,      634621417.50,           194600,             1112,             1067
FUTSTK    ,PIIND     ,24/02/2026,00003265.00,00003282.90,00003245.80,00003256.30,000000000075075,       64435192.50,            19775,              113,              112
FUTSTK    ,PIIND     ,30/03/2026,00003260.00,00003261.20,00003260.00,00003261.20,000000000001750,        2282612.50,              700,              004,              004
FUTSTK    ,PNB       ,27/01/2026,00000127.40,00000128.89,00000124.80,00000125.56,000000234968000,     6522001120.00,         51472000,             6434,             5612
FUTSTK    ,PNB       ,24/02/2026,00000127.97,00000129.58,00000125.57,00000126.34,000000006776000,      428067200.00,          3360000,              420,              401
FUTSTK    ,PNB       ,30/03/2026,00000129.99,00000130.00,00000126.35,00000127.16,000000000848000,       96169920.00,           752000,              094,              086
FUTSTK    ,PNBHOUSING,27/01/2026,00001005.30,00001021.40,00001001.00,00001009.30,000000015336750,     1805363755.00,          1790100,             2754,             2570
FUTSTK    ,PNBHOUSING,24/02/2026,00001012.45,00001023.25,00001008.00,00001018.50,000000000104650,       38906010.00,            38350,              059,              057
FUTSTK    ,PNBHOUSING,30/03/2026,00001019.75,00001029.00,00001014.20,00001015.00,000000000022100,        9291912.50,             9100,              014,              013
FUTSTK    ,POLICYBZR ,27/01/2026,00001793.00,00001807.20,00001762.00,00001776.90,000000006357750,     2812193720.00,          1578150,             4509,             3925
FUTSTK    ,POLICYBZR ,24/02/2026,00001799.50,00001815.30,00001774.30,00001789.20,000000000036400,       54062085.00,            30100,              086,              084
FUTSTK    ,POLICYBZR ,30/03/2026,00001806.00,00001821.00,00001791.20,00001791.20,000000000007350,        6316345.00,             3500,              010,              010
FUTSTK    ,POLYCAB   ,27/01/2026,00007840.00,00007840.00,00007625.50,00007794.50,000000002904000,     7106987687.50,           918375,             7347,             5921
FUTSTK    ,POLYCAB   ,24/02/2026,00007845.00,00007851.00,00007680.00,00007838.00,000000000034000,      149649875.00,            19250,              154,              150
FUTSTK    ,POLYCAB   ,30/03/2026,00007850.00,00007887.00,00007787.50,00007887.00,000000000003375,       10768562.50,             1375,              011,              011
FUTSTK    ,POWERGRID ,27/01/2026,00000273.00,00000274.05,00000270.15,00000272.75,000000087498800,     3002310745.00,         11023800,             5802,             5109
FUTSTK    ,POWERGRID ,24/02/2026,00000272.95,00000272.95,00000269.00,00000271.15,000000008185200,      259935580.00,           959500,              505,              439
FUTSTK    ,POWERGRID ,30/03/2026,00000273.05,00000273.60,00000271.00,00000273.00,000000000220400,       18142815.00,            66500,              035,              035
FUTSTK    ,POWERINDIA,27/01/2026,00018844.00,00019100.00,00018619.00,00019043.00,000000000246850,     1442621050.00,            76200,             1524,             1431
FUTSTK    ,POWERINDIA,24/02/2026,00018939.00,00019170.00,00018725.00,00019150.00,000000000005800,       54978800.00,             2900,              058,              054
FUTSTK    ,POWERINDIA,30/03/2026,00019025.00,00019200.00,00019025.00,00019200.00,000000000001200,        3823800.00,              200,              004,              004
FUTSTK    ,PPLPHARMA ,27/01/2026,00000180.39,00000183.41,00000178.40,00000179.55,000000024816750,     1171486995.00,          6478500,             2468,             2028
FUTSTK    ,PPLPHARMA ,24/02/2026,00000181.19,00000184.33,00000179.14,00000180.41,000000001097250,       79116922.50,           435750,              166,              159
FUTSTK    ,PPLPHARMA ,30/03/2026,00000181.84,00000183.80,00000180.80,00000180.80,000000000057750,        5745416.25,            31500,              012,              011
FUTSTK    ,PREMIERENE,27/01/2026,00000848.35,00000852.00,00000766.35,00000789.65,000000002086100,     2840749090.00,          3592025,             6247,             5067
FUTSTK    ,PREMIERENE,24/02/2026,00000851.00,00000852.35,00000769.40,00000786.75,000000000250125,      506538890.00,           644000,             1120,              986
FUTSTK    ,PREMIERENE,30/03/2026,00000817.20,00000817.20,00000772.10,00000787.30,000000000066700,       74598976.25,            94875,              165,              154
FUTSTK    ,PRESTIGE  ,27/01/2026,00001621.00,00001679.90,00001620.50,00001672.50,000000003957300,     1458541530.00,           882900,             1962,             1664
FUTSTK    ,PRESTIGE  ,24/02/2026,00001640.00,00001682.00,00001637.90,00001680.40,000000000031950,       40280760.00,            24300,              054,              051
FUTSTK    ,PRESTIGE  ,30/03/2026,00001661.60,00001698.30,00001661.60,00001698.30,000000000000900,        3017520.00,             1800,              004,              004
FUTSTK    ,VBL       ,27/01/2026,00000495.65,00000495.75,00000488.25,00000490.75,000000049687875,     2389223137.50,          4871250,             4330,             3609
FUTSTK    ,VBL       ,24/02/2026,00000498.70,00000498.70,00000491.15,00000493.60,000000000567000,       73218600.00,           148500,              132,              129
FUTSTK    ,VBL       ,30/03/2026,00000495.00,00000497.10,00000494.90,00000495.00,000000000059625,       13938806.25,            28125,              025,              021
FUTSTK    ,VEDL      ,27/01/2026,00000625.00,00000625.85,00000611.60,00000616.90,000000090732700,     6350285222.50,         10282150,             8941,             7122
FUTSTK    ,VEDL      ,24/02/2026,00000626.65,00000626.65,00000613.00,00000617.70,000000001912450,      546622140.00,           885500,              770,              643
FUTSTK    ,VEDL      ,30/03/2026,00000627.00,00000627.00,00000614.55,00000619.75,000000000395600,      142299505.00,           230000,              200,              168
FUTSTK    ,VOLTAS    ,27/01/2026,00001434.20,00001498.60,00001425.10,00001481.40,000000010048125,     5388214650.00,          3660000,             9760,             8465
FUTSTK    ,VOLTAS    ,24/02/2026,00001425.70,00001487.00,00001413.50,00001473.60,000000000195750,      196292400.00,           134250,              358,              335
FUTSTK    ,VOLTAS    ,30/03/2026,00001416.00,00001481.40,00001416.00,00001465.60,000000000039750,       31098375.00,            21375,              057,              047
FUTSTK    ,ZYDUSLIFE ,27/01/2026,00000922.10,00000929.65,00000916.85,00000925.75,000000009931500,     1062711945.00,          1149300,             1277,             1162
FUTSTK    ,ZYDUSLIFE ,24/02/2026,00000924.25,00000934.50,00000923.80,00000931.00,000000000255600,       46859445.00,            50400,              056,              050
FUTSTK    ,ZYDUSLIFE ,30/03/2026,00000934.70,00000935.25,00000931.65,00000935.25,000000000006300,        4204035.00,             4500,              005,              005
FUTSTK    ,BAJAJFINSV,27/01/2026,00002046.50,00002056.40,00002040.10,00002049.70,000000017715000,     1862145125.00,           908750,             3635,             3278
FUTSTK    ,BAJAJFINSV,24/02/2026,00002055.50,00002066.80,00002054.00,00002061.20,000000000210250,       60276750.00,            29250,              117,              108
FUTSTK    ,BAJAJFINSV,30/03/2026,00002068.00,00002080.00,00002068.00,00002074.90,000000000012500,        5703200.00,             2750,              011,              011
FUTSTK    ,BAJAJHLDNG,27/01/2026,00011287.00,00011438.00,00011151.00,00011331.00,000000000083600,      351526400.00,            31150,              623,              568
FUTSTK    ,BAJAJHLDNG,24/02/2026,00011356.00,00011490.00,00011290.00,00011394.00,000000000003550,       16463050.00,             1450,              029,              029
FUTSTK    ,BAJAJHLDNG,30/03/2026,00011433.00,00011433.00,00011433.00,00011433.00,000000000000150,         571650.00,              050,              001,              001
FUTSTK    ,BAJFINANCE,27/01/2026,00000993.85,00001003.85,00000980.00,00000983.75,000000094653750,    11640297637.50,         11772000,            15696,            13246
FUTSTK    ,BAJFINANCE,24/02/2026,00000999.75,00001009.35,00000986.00,00000989.40,000000001574250,      474067200.00,           477000,              636,              616
FUTSTK    ,BAJFINANCE,30/03/2026,00001002.55,00001015.00,00000993.00,00000995.55,000000000171750,       86959650.00,            87000,              116,              109
FUTSTK    ,BANDHANBNK,27/01/2026,00000146.75,00000150.93,00000146.71,00000147.97,000000121950000,     3856763448.00,         25934400,             7204,             5848
FUTSTK    ,BANDHANBNK,24/02/2026,00000147.42,00000151.58,00000147.42,00000148.77,000000006462000,      303570036.00,          2030400,              564,              474
FUTSTK    ,BANDHANBNK,30/03/2026,00000148.10,00000152.60,00000147.11,00000150.01,000000000435600,       54252144.00,           360000,              100,              098
FUTSTK    ,BANKBARODA,27/01/2026,00000310.30,00000312.85,00000305.40,00000307.65,000000084599775,     9050115116.25,         29311425,            10021,             8701
FUTSTK    ,BANKBARODA,24/02/2026,00000312.30,00000314.45,00000307.40,00000309.45,000000001664325,      372972015.00,          1202175,              411,              371
FUTSTK    ,BANKBARODA,30/03/2026,00000315.85,00000315.85,00000309.75,00000311.65,000000000289575,       80305728.75,           257400,              088,              083
FUTSTK    ,BANKINDIA ,27/01/2026,00000151.80,00000153.00,00000148.69,00000150.64,000000051402000,     2960816508.00,         19645600,             3778,             3089
FUTSTK    ,BANKINDIA ,24/02/2026,00000153.25,00000153.71,00000149.77,00000151.49,000000001164800,      133264092.00,           878800,              169,              168
FUTSTK    ,BANKINDIA ,30/03/2026,00000153.56,00000153.79,00000151.29,00000152.32,000000000130000,       21401016.00,           140400,              027,              027
FUTSTK    ,BDL       ,27/01/2026,00001505.00,00001561.80,00001501.40,00001549.80,000000004547900,     4839863350.00,          3136700,             8962,             7749
FUTSTK    ,BDL       ,24/02/2026,00001509.70,00001567.90,00001509.30,00001555.10,000000000375900,      344840650.00,           222950,              637,              560
FUTSTK    ,BDL       ,30/03/2026,00001536.00,00001570.00,00001523.20,00001566.40,000000000030100,       44145290.00,            28350,              081,              080
FUTSTK    ,BEL       ,27/01/2026,00000406.90,00000420.95,00000405.75,00000415.95,000000115822575,    13122095115.00,         31565175,            22151,            18005
FUTSTK    ,BEL       ,24/02/2026,00000408.35,00000422.95,00000408.35,00000418.00,000000004748100,     1026089062.50,          2456700,             1724,             1473
FUTSTK    ,BEL       ,30/03/2026,00000410.75,00000424.25,00000410.70,00000419.70,000000000568575,      275794072.50,           656925,              461,              420
FUTSTK    ,BHARATFORG,27/01/2026,00001483.20,00001499.00,00001471.30,00001486.30,000000007813000,     2903685700.00,          1955000,             3910,             3155
FUTSTK    ,BHARATFORG,24/02/2026,00001481.90,00001502.20,00001479.30,00001491.90,000000000130500,       76084600.00,            51000,              102,              102
FUTSTK    ,BHARATFORG,30/03/2026,00001498.60,00001503.50,00001496.50,00001496.50,000000000022500,        8251050.00,             5500,              011,              011
FUTSTK    ,BHARTIARTL,27/01/2026,00002118.00,00002123.40,00002105.20,00002110.20,000000046946625,     4979501617.50,          2355525,             4959,             4658
FUTSTK    ,BHARTIARTL,24/02/2026,00002126.40,00002129.50,00002114.00,00002117.90,000000002016375,      110901052.50,            52250,              110,              104
FUTSTK    ,BHARTIARTL,30/03/2026,00002131.20,00002138.00,00002122.10,00002122.10,000000000044650,       15197292.50,             7125,              015,              015
FUTSTK    ,BHEL      ,27/01/2026,00000303.00,00000304.60,00000297.25,00000301.75,000000073909500,     7459481925.00,         24785250,             9442,             7718
FUTSTK    ,BHEL      ,24/02/2026,00000305.95,00000306.00,00000299.25,00000303.35,000000001816500,      537814593.75,          1777125,              677,              641
FUTSTK    ,BHEL      ,30/03/2026,00000307.00,00000307.45,00000301.50,00000305.20,000000000283500,       59997918.75,           196875,              075,              073
FUTSTK    ,BIOCON    ,27/01/2026,00000396.40,00000400.00,00000390.45,00000393.20,000000044062500,     1928008625.00,          4870000,             1948,             1778
FUTSTK    ,BIOCON    ,24/02/2026,00000397.45,00000402.50,00000393.45,00000395.95,000000000812500,      132303250.00,           332500,              133,              119
FUTSTK    ,BIOCON    ,30/03/2026,00000400.00,00000400.00,00000396.50,00000396.90,000000000055000,        4978500.00,            12500,              005,              005
FUTSTK    ,BLUESTARCO,27/01/2026,00001818.00,00001870.00,00001766.40,00001851.00,000000002605200,     1880191527.50,          1024725,             3153,             2854
FUTSTK    ,BLUESTARCO,24/02/2026,00001776.00,00001865.00,00001765.60,00001850.70,000000000021450,       62451285.00,            34125,              105,              103
FUTSTK    ,BPCL      ,27/01/2026,00000383.60,00000387.30,00000376.25,00000379.45,000000027940325,     2738672065.00,          7181100,             3636,             3017
FUTSTK    ,BPCL      ,24/02/2026,00000383.00,00000387.10,00000376.75,00000380.00,000000001232400,      147153398.75,           385125,              195,              175
FUTSTK    ,BPCL      ,30/03/2026,00000384.85,00000384.90,00000378.10,00000380.25,000000000110600,       15103812.50,            39500,              020,              020
FUTSTK    ,BRITANNIA ,27/01/2026,00006007.00,00006125.00,00005960.50,00006063.50,000000002992000,     2837570937.50,           468625,             3749,             3408
FUTSTK    ,BRITANNIA ,24/02/2026,00006040.00,00006152.00,00006010.00,00006098.50,000000000016625,       79798125.00,            13125,              105,              094
FUTSTK    ,BRITANNIA ,30/03/2026,00006120.00,00006160.00,00006108.50,00006160.00,000000000002125,        7661875.00,             1250,              010,              010
FUTSTK    ,EICHERMOT ,27/01/2026,00007369.00,00007538.00,00007354.50,00007498.00,000000002981500,     4668573300.00,           624300,             6243,             5570
FUTSTK    ,EICHERMOT ,24/02/2026,00007422.00,00007575.00,00007400.00,00007538.00,000000000049100,      160101300.00,            21300,              213,              193
FUTSTK    ,EICHERMOT ,30/03/2026,00007482.00,00007610.00,00007482.00,00007584.00,000000000015500,       59034450.00,             7800,              078,              073
FUTSTK    ,ETERNAL   ,27/01/2026,00000285.90,00000285.90,00000280.60,00000282.60,000000278149925,     3743738037.50,         13240500,             5460,             4967
FUTSTK    ,ETERNAL   ,24/02/2026,00000286.30,00000286.45,00000282.80,00000284.25,000000004709350,      142747746.25,           501975,              207,              205
FUTSTK    ,ETERNAL   ,30/03/2026,00000286.45,00000287.10,00000284.50,00000285.85,000000000283725,       17338992.50,            60625,              025,              024
FUTSTK    ,EXIDEIND  ,27/01/2026,00000370.80,00000377.70,00000367.15,00000369.35,000000029808000,     2513843820.00,          6741000,             3745,             3218
FUTSTK    ,EXIDEIND  ,24/02/2026,00000373.75,00000379.55,00000369.50,00000371.60,000000001522800,      194800680.00,           520200,              289,              261
FUTSTK    ,EXIDEIND  ,30/03/2026,00000379.00,00000381.10,00000372.35,00000372.40,000000000108000,       27140580.00,            72000,              040,              039
FUTSTK    ,JINDALSTEL,27/01/2026,00001087.50,00001091.20,00001078.00,00001084.90,000000012445000,     1740175500.00,          1606250,             2570,             2253
FUTSTK    ,JINDALSTEL,24/02/2026,00001092.20,00001096.80,00001085.20,00001090.90,000000000140625,       30658625.00,            28125,              045,              043
FUTSTK    ,JINDALSTEL,30/03/2026,00001096.30,00001100.00,00001095.40,00001100.00,000000000012500,        4801000.00,             4375,              007,              007
FUTSTK    ,JIOFIN    ,27/01/2026,00000303.65,00000304.00,00000300.00,00000301.50,000000151347050,     4452583070.00,         14746250,             6275,             5478
FUTSTK    ,JIOFIN    ,24/02/2026,00000305.30,00000305.60,00000301.80,00000303.30,000000006528300,      268344385.00,           883600,              376,              354
FUTSTK    ,JIOFIN    ,30/03/2026,00000307.25,00000307.60,00000303.80,00000305.40,000000000333700,       56036455.00,           183300,              078,              072
FUTSTK    ,JSWENERGY ,27/01/2026,00000511.30,00000525.55,00000511.30,00000518.40,000000039341000,     2355410900.00,          4535000,             4535,             3956
FUTSTK    ,JSWENERGY ,24/02/2026,00000513.65,00000526.30,00000513.65,00000519.85,000000000341000,       67744450.00,           130000,              130,              124
FUTSTK    ,JSWENERGY ,30/03/2026,00000521.75,00000529.85,00000521.70,00000522.00,000000000035000,       11584550.00,            22000,              022,              019
FUTSTK    ,JSWSTEEL  ,27/01/2026,00001186.30,00001197.00,00001184.50,00001189.20,000000049274325,     3557697727.50,          2989575,             4429,             3609
FUTSTK    ,JSWSTEEL  ,24/02/2026,00001194.80,00001204.00,00001190.80,00001195.50,000000000320625,      103409595.00,            86400,              128,              108
FUTSTK    ,JSWSTEEL  ,30/03/2026,00001204.00,00001207.60,00001199.10,00001204.40,000000000039150,       17877915.00,            14850,              022,              019
FUTSTK    ,JUBLFOOD  ,27/01/2026,00000551.50,00000553.65,00000535.40,00000537.90,000000025296250,     3828676937.50,          7060000,             5648,             4987
FUTSTK    ,JUBLFOOD  ,24/02/2026,00000551.75,00000552.50,00000534.50,00000535.80,000000001340000,      346316000.00,           640000,              512,              456
FUTSTK    ,JUBLFOOD  ,30/03/2026,00000550.90,00000551.15,00000535.00,00000536.05,000000000153750,       72419562.50,           133750,              107,              094
FUTSTK    ,KALYANKJIL,27/01/2026,00000497.40,00000507.55,00000490.30,00000505.50,000000035712950,     1990319633.75,          3966800,             3376,             2779
FUTSTK    ,KALYANKJIL,24/02/2026,00000500.95,00000510.00,00000493.90,00000508.85,000000000359550,      105370298.75,           209150,              178,              155
FUTSTK    ,KALYANKJIL,30/03/2026,00000504.70,00000512.00,00000497.10,00000511.20,000000000029375,       14909810.00,            29375,              025,              019
FUTSTK    ,KAYNES    ,27/01/2026,00004011.00,00004125.50,00003941.30,00004017.40,000000003000200,     4388560920.00,          1087800,            10878,             9065
FUTSTK    ,KAYNES    ,24/02/2026,00004025.00,00004143.90,00003965.00,00004040.30,000000000224000,      238492140.00,            58900,              589,              535
FUTSTK    ,KAYNES    ,30/03/2026,00004045.40,00004166.00,00003996.80,00004058.00,000000000012100,       41981990.00,            10300,              103,              103
FUTSTK    ,KFINTECH  ,27/01/2026,00001086.00,00001099.90,00001060.20,00001063.70,000000003531500,     1490222950.00,          1382000,             2764,             2503
FUTSTK    ,KFINTECH  ,24/02/2026,00001084.30,00001095.80,00001051.30,00001055.40,000000000152000,      134262750.00,           126000,              252,              210
FUTSTK    ,KFINTECH  ,30/03/2026,00001078.40,00001078.40,00001046.60,00001050.60,000000000007500,        6345250.00,             6000,              012,              012
FUTSTK    ,KOTAKBANK ,27/01/2026,00002196.00,00002219.40,00002188.30,00002197.50,000000038282000,     7273791280.00,          3302000,             8255,             7269
FUTSTK    ,KOTAKBANK ,24/02/2026,00002210.00,00002231.00,00002205.00,00002210.90,000000000293200,      142846240.00,            64400,              161,              160
FUTSTK    ,KOTAKBANK ,30/03/2026,00002218.00,00002240.00,00002218.00,00002224.00,000000000032400,       15140600.00,             6800,              017,              017
FUTSTK    ,KPITTECH  ,27/01/2026,00001170.00,00001171.80,00001142.00,00001146.00,000000003665200,     1044530787.50,           906525,             2133,             1874
FUTSTK    ,KPITTECH  ,24/02/2026,00001171.50,00001171.90,00001142.60,00001145.10,000000000205275,      188506965.00,           163625,              385,              332
FUTSTK    ,KPITTECH  ,30/03/2026,00001160.00,00001160.60,00001145.00,00001146.90,000000000016575,       18099942.50,            15725,              037,              037
