MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,EXCELINDUS,EXCEL INDUSTRIES LTD,       938.85,       943.20,       948.80,       936.20,       944.15,                  3142703.70,3334,N, ,863,      1440.00,       799.10
N,SM,EXCELLENT,EXCELLENT WIRES N PACK L,        42.40,        42.90,        42.95,        42.90,        42.95,                   137360.00,3200,N, ,2,        63.00,        36.90
N,EQ,EXCELSOFT,EXCELSOFT TECHNOLOGIES L,        85.91,        85.05,        88.74,        85.05,        87.64,                209630340.99,2400806,N, ,13214,       142.59,        81.91
N,EQ,EXICOM,EXICOM TELE SYSTEMS LTD,       114.32,       115.50,       115.50,       113.70,       114.35,                 14010928.51,122393,N, ,1876,       275.71,       101.41
N,EQ,EXIDEIND,EXIDE INDUSTRIES LTD,       363.80,       363.80,       364.25,       357.70,       359.40,                402063094.75,1115584,N, ,17977,       431.00,       328.00
N,SM,EXIMROUTES,EXIM ROUTES LIMITED,       213.15,       245.00,       255.75,       220.00,       255.75,                128728480.00,545600,N, ,318,       255.75,       104.50
N,EQ,EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,       976.75,       982.50,      1016.30,       976.10,      1004.50,                 21680494.60,21722,N, ,2388,      1418.40,       735.35
N,EQ,FABTECH,FABTECH TECHNOLOGIES LTD,       197.54,       197.85,       201.61,       195.04,       195.59,                174457728.53,879467,N, ,5797,       262.80,       173.28
N,EQ,FACT,FACT LTD,       878.40,       877.00,       879.20,       866.45,       874.15,                 62724413.70,71817,N, ,4909,      1112.00,       565.00
N,EQ,FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,       714.95,       724.00,       730.35,       715.65,       720.65,                  6758396.45,9322,N, ,867,      1225.00,       541.55
N,SM,FALCONTECH,FALCON TECHNOPROJ IND LTD,        14.80,        14.80,        14.95,        14.80,        14.95,                    35700.00,2400,N, ,2,        51.50,        14.75
N,EQ,FAZE3Q,FAZE THREE LIMITED,       401.05,       404.95,       405.95,       396.65,       400.65,                 10512121.80,26198,N, ,1816,       747.95,       317.75
N,EQ,FCL,FINEOTEX CHEMICAL LIMITED,        24.12,        24.05,        24.39,        24.01,        24.19,                 31034528.89,1285836,N, ,4818,       347.00,        23.85
N,EQ,FCSSOFT,FCS SOFTWARE SOLN. LTD.,         1.84,         1.83,         1.87,         1.83,         1.86,                  2617324.72,1413123,N, ,3630,         3.47,         1.57
N,EQ,FDC,FDC LIMITED,       412.60,       409.15,       415.00,       409.15,       409.90,                 17747850.75,43171,N, ,4151,       527.80,       366.25
N,EQ,FEDERALBNK,FEDERAL BANK LTD,       256.70,       256.70,       259.15,       253.20,       258.55,               1796256424.50,6991588,N, ,100973,       271.10,       172.66
N,EQ,FEDFINA,FEDBANK FINANCIAL SER L,       161.17,       162.87,       165.65,       157.02,       163.85,                268643132.16,1656998,N, ,20185,       167.10,        80.00
N,SM,FELIX,FELIX INDUSTRIES LTD.,       192.85,       186.00,       197.40,       186.00,       196.65,                 12482975.00,64000,N, ,112,       220.00,       108.00
N,EQ,FIBERWEB,FIBERWEB INDIA LIMITED,        35.12,        35.97,        35.97,        35.12,        35.21,                   631419.01,17807,N, ,182,        61.90,        34.25
N,SM,FIDEL,FIDEL SOFTECH LIMITED,       134.10,       129.05,       133.00,       129.05,       133.00,                   262050.00,2000,N, ,2,       234.00,       109.00
N,EQ,FIEMIND,FIEM INDUSTRIES LIMITED,      2317.60,      2317.30,      2398.80,      2316.10,      2375.40,                159977495.70,67401,N, ,11258,      2445.00,      1255.10
N,EQ,FILATEX,FILATEX INDIA LTD,        49.24,        49.23,        49.49,        48.74,        49.27,                 13486095.29,274793,N, ,2694,        66.10,        34.00
N,EQ,FILATFASH,FILATEX FASHIONS LIMITED,         0.31,         0.31,         0.32,         0.30,         0.31,                 14725747.25,47713797,N, ,4165,         0.80,         0.25
N,SM,FINBUD,FINBUD FINANCIAL SERV LTD,       128.55,       125.05,       125.30,       124.95,       125.25,                  2379400.00,19000,N, ,15,       164.85,       110.00
N,EQ,FINCABLES,FINOLEX CABLES LTD,       781.90,       781.30,       785.80,       779.00,       782.55,                 87213840.35,111397,N, ,10140,      1157.40,       707.30
N,EQ,FINEORG,FINE ORGANIC IND. LTD.,      4273.60,      4296.90,      4296.90,      4203.30,      4253.30,                 44164718.30,10417,N, ,1993,      5494.00,      3407.00
N,EQ,FINKURVE,FINKURVE FINANCIAL SERV L,        96.78,        94.84,        98.64,        94.84,        96.14,                  1636517.19,16974,N, ,1498,       134.90,        94.84
N,EQ,FINOPB,FINO PAYMENTS BANK LTD,       253.30,       252.05,       254.00,       247.40,       249.95,                 48478842.20,193643,N, ,3436,       344.90,       200.00
N,EQ,FINPIPE,FINOLEX INDUSTRIES LTD,       180.66,       180.05,       180.99,       178.60,       179.56,                 41109911.81,229006,N, ,6474,       249.90,       153.92
N,EQ,FIRSTCRY,BRAINBEES SOLUTIONS LTD,       291.40,       287.00,       290.55,       284.40,       288.40,                277756552.30,966180,N, ,47944,       649.00,       277.10
N,EQ,FISCHER,FISCHER MEDICAL VENTURE L,        41.43,        41.78,        42.50,        41.00,        41.52,                 51720339.16,1240164,N, ,3303,      1194.40,        40.79
N,EQ,FIVESTAR,FIVE-STAR BUS FIN LTD,       535.70,       534.95,       537.20,       527.25,       531.90,                254053999.80,477618,N, ,23986,       850.00,       501.00
N,EQ,FLAIR,FLAIR WRITING INDUST LTD,       313.75,       313.75,       319.35,       311.95,       316.20,                 38863868.20,123217,N, ,3391,       357.00,       194.03
N,EQ,FLEXITUFF,FLEXITUFF VENTURES INT L,        12.43,        12.54,        13.00,        12.37,        12.96,                   225359.69,17533,N, ,106,        69.81,        12.02
N,EQ,FLUOROCHEM,GUJARAT FLUOROCHEM LTD,      3492.40,      3492.40,      3526.00,      3480.00,      3508.50,                 94936697.80,27082,N, ,5684,      4249.90,      3220.60
N,SM,FLYSBS,FLYSBS AVIATION LIMITED,       528.70,       528.70,       540.00,       524.50,       533.65,                  3927390.00,7400,N, ,31,       790.00,       427.50
N,EQ,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,       477.45,       477.45,       478.50,       471.65,       475.20,                 15865621.00,33395,N, ,1691,       622.00,       308.00
N,EQ,FMNL,FUTURE MKT NETWORKS LTD,         8.78,         8.78,         8.99,         8.66,         8.78,                   388800.57,44303,N, ,132,        28.17,         8.56
N,EQ,FOCUS,FOCUS LIGHTG & FIXTRS LTD,        79.81,        81.26,        84.49,        79.51,        82.65,                 13126635.03,158458,N, ,2654,       134.80,        63.78
N,EQ,FOODSIN,FOODS & INNS LIMITED,        68.60,        69.49,        69.99,        68.78,        69.65,                  6635280.62,95731,N, ,1075,       128.45,        67.99
N,SM,FORCAS,FORCAS STUDIO LIMITED,       112.70,       118.90,       118.90,       115.00,       115.00,                   561360.00,4800,N, ,3,       140.00,        65.05
N,EQ,FORCEMOT,FORCE MOTORS LIMITED,     20895.00,     20805.00,     21010.00,     20570.00,     20655.00,               1000237855.00,48218,N, ,13000,     21990.00,      6125.00
N,EQ,FORTIS,FORTIS HEALTHCARE LTD,       945.00,       950.00,       950.05,       935.20,       940.85,               1918548570.90,2034953,N, ,79219,      1104.30,       577.00
N,EQ,FOSECOIND,FOSECO INDIA LTD,      4891.90,      4862.00,      4909.00,      4830.10,      4879.80,                  3992880.70,819,N, ,362,      6846.00,      3205.00
N,SM,FRESHARA,FRESHARA AGRO EXPORTS LTD,       169.60,       169.60,       176.00,       169.00,       170.50,                  7228050.00,42000,N, ,62,       221.95,       117.20
N,SM,FROG,FROG INNOVATIONS LIMITED,       156.90,       156.90,       159.30,       152.25,       154.05,                  1057340.00,6800,N, ,17,       458.00,       150.00
N,EQ,FSL,FIRSTSOURCE SOLU. LTD.,       335.65,       336.10,       340.50,       335.00,       337.15,                131861671.25,390154,N, ,16589,       422.30,       270.00
N,EQ,FUSION,FUSION FINANCE LIMITED,       175.96,       176.50,       180.00,       174.50,       176.31,                 90938345.91,510830,N, ,10048,       211.80,       123.96
N,SM,FWSTC,FLYWINGS SIMULAT T C LTD,       219.00,       210.05,       226.70,       187.50,       224.00,                 13374180.00,64200,N, ,97,       248.00,       186.00
N,EQ,GABRIEL,GABRIEL INDIA LTD,      1044.70,      1044.00,      1049.40,      1016.00,      1032.40,                238160626.30,231255,N, ,18571,      1388.00,       387.00
N,EQ,GAEL,GUJARAT AMBUJA EXPORTS LT,       137.78,       137.10,       137.50,       134.46,       135.16,                 88573971.89,653879,N, ,12466,       140.80,        98.72
N,SM,GAJANAND,GAJANAND INTERNATIONAL L,        11.80,        12.30,        12.30,        10.80,        11.00,                   102300.00,9000,N, ,3,        19.00,         9.50
N,EQ,GALAPREC,GALA PRECISION ENG LTD,       769.10,       763.00,       771.85,       754.80,       766.85,                  3248749.20,4268,N, ,626,      1348.95,       685.05
N,EQ,GALAXYSURF,GALAXY SURFACTANTS LTD,      1990.40,      1991.00,      2000.00,      1947.50,      1959.90,                 50438071.40,25702,N, ,6232,      2750.10,      1947.50
N,EQ,GALLANTT,GALLANTT ISPAT LIMITED,       567.50,       560.50,       573.00,       560.45,       567.55,                 35214524.45,62080,N, ,3442,       802.25,       292.05
N,EQ,GANDHAR,GANDHAR OIL REFINE IND L,       172.88,       171.85,       171.85,       161.90,       163.66,                531041473.40,3190826,N, ,25566,       219.33,       120.56
N,EQ,GANDHITUBE,GANDHI SPL. TUBES LTD,       769.90,       769.00,       774.30,       751.00,       758.45,                  2868419.30,3764,N, ,427,      1031.80,       585.50
N,EQ,GANECOS,GANESHA ECOSPHERE LIMITED,       825.65,       826.00,       830.00,       811.10,       817.75,                 31581651.45,38559,N, ,3936,      1936.10,       811.10
N,EQ,GANESHBE,GANESH BENZOPLAST LIMITED,        80.51,        80.01,        81.92,        80.01,        81.16,                  2821553.17,34869,N, ,835,       148.49,        77.13
N,EQ,GANESHCP,GANESH CONSUMER PRODUCT L,       220.23,       219.75,       222.00,       217.00,       217.45,                  6042209.33,27616,N, ,1223,       309.95,       210.00
N,EQ,GANESHHOU,GANESH HOUSING LIMITED,       795.75,       795.75,       797.90,       789.65,       793.40,                 16548502.00,20874,N, ,1820,      1485.00,       779.15
N,SM,GANESHIN,GANESH INFRAWORLD LIMITED,       122.85,       121.55,       126.95,       114.10,       120.80,                 41163600.00,341600,N, ,244,       279.80,       106.25
N,SM,GANGABATH,GANGA BATH FITTINGS LTD,        20.20,        20.20,        20.20,        19.95,        20.00,                   300750.00,15000,N, ,5,        59.00,        19.60
N,EQ,GANGAFORGE,GANGA FORGING LIMITED,         3.54,         3.60,         3.64,         3.47,         3.48,                  1516379.34,431421,N, ,661,         7.80,         2.70
N,EQ,GANGESSECU,GANGES SECURITIES LIMITED,       137.91,       135.52,       137.00,       132.00,       133.91,                  1273213.94,9538,N, ,222,       214.00,       125.00
N,EQ,GARFIBRES,GARWARE TECH FIBRES LTD,       684.90,       684.90,       688.70,       672.85,       675.10,                 85092841.70,125591,N, ,6966,       985.55,       646.55
N,EQ,GARUDA,GARUDA CONSTRUCT N ENG L,       187.96,       188.00,       190.89,       187.66,       189.90,                 45248384.01,238941,N, ,4495,       249.30,        87.50
N,EQ,GATECH,GACM TECHNOLOGIES LIMITED,         0.53,         0.54,         0.58,         0.53,         0.54,                 12707067.45,23094435,N, ,1773,         1.21,         0.44
N,EQ,GATECHDVR,GACM TECHNOLOGIES LIMITED,         0.48,         0.49,         0.50,         0.48,         0.49,                   588758.21,1202407,N, ,351,         1.16,         0.42
N,EQ,GATEWAY,GATEWAY DISTRIPARKS LTD,        59.36,        59.36,        59.93,        59.01,        59.50,                 20463792.65,344190,N, ,4777,        83.29,        56.49
N,SM,GCHOTELS,GRAND CONTINENT HOTELS L,       157.60,       157.60,       157.60,       146.55,       156.30,                  1089780.00,7200,N, ,10,       255.00,       101.90
N,EQ,GEECEE,GEECEE VENTURES LIMITED,       315.65,       315.70,       321.45,       314.80,       316.60,                   630644.90,1988,N, ,54,       465.00,       312.25
N,EQ,GEEKAYWIRE,GEEKAY WIRES LIMITED,        33.26,        33.00,        33.91,        32.50,        33.05,                  1226438.44,37209,N, ,447,       101.60,        29.65
N,EQ,GEMAROMA,GEM AROMATICS LIMITED,       166.43,       165.52,       166.00,       163.90,       164.60,                 18338257.43,111624,N, ,1209,       349.60,       133.00
N,EQ,GENCON,GENERIC ENG CONS PROJ LTD,        43.16,        43.98,        46.59,        42.56,        42.92,                 16367807.81,368448,N, ,3357,        55.92,        21.96
N,EQ,GENESYS,GENESYS INTL CORPN LTD,       425.25,       425.00,       434.55,       420.05,       432.95,                 57233974.40,132928,N, ,3663,      1055.00,       390.25
N,EQ,GENUSPAPER,GENUS P&B LIMITED,        13.01,        12.95,        13.16,        12.94,        12.98,                  1117485.15,85768,N, ,314,        22.95,        12.01
N,EQ,GENUSPOWER,GENUS POWER INFRASTRU LTD,       287.10,       287.10,       290.35,       285.50,       289.30,                 98401438.40,341624,N, ,10954,       430.00,       236.85
N,EQ,GEOJITFSL,GEOJIT FINANCIAL SER L,        72.59,        72.50,        75.60,        72.35,        75.20,                145914958.59,1971090,N, ,16866,       116.34,        60.73
N,EQ,GESHIP,THE GE SHPG.LTD,      1093.80,      1085.30,      1115.00,      1085.30,      1108.10,                447799951.00,405282,N, ,20817,      1179.00,       797.50
N,EQ,GFLLIMITED,GFL LIMITED,        57.58,        57.59,        58.73,        57.00,        57.89,                  1464644.16,25395,N, ,468,        70.39,        56.46
N,SM,GGBL,GANESH GREEN BHARAT LTD,       306.90,       302.00,       313.80,       302.00,       304.20,                  7171920.00,23400,N, ,73,       581.40,       282.20
N,EQ,GHCL,GHCL LIMITED,       567.60,       566.85,       568.00,       558.00,       559.45,                 44781768.55,79741,N, ,4335,       779.00,       511.05
N,EQ,GHCLTEXTIL,GHCL TEXTILES LIMITED,        74.77,        74.90,        76.72,        73.50,        74.47,                 22861465.64,306249,N, ,2072,       100.39,        65.00
N,EQ,GICHSGFIN,GIC HOUSING FINANCE LTD,       175.05,       175.50,       182.75,       174.60,       177.29,                 31587970.75,175879,N, ,3381,       216.01,       156.01
N,EQ,GICRE,GENERAL INS CORP OF INDIA,       371.60,       373.00,       374.45,       370.05,       372.10,                132016850.10,354317,N, ,11156,       475.95,       351.00
N,EQ,GILLANDERS,GILLANDERS ARBUTHNOT LTD,       103.04,       103.49,       105.50,       102.00,       104.70,                   205309.65,1990,N, ,141,       151.90,        91.62
N,EQ,GILLETTE,GILLETTE INDIA LTD,      8083.00,      8065.00,      8180.00,      8045.00,      8109.50,                105828406.00,13051,N, ,5469,     11500.00,      7411.65
N,EQ,GINNIFILA,GINNI FILAMENTS LTD,        42.72,        42.93,        44.60,        42.00,        44.00,                  2520075.41,58350,N, ,549,        57.80,        19.01
N,EQ,GIPCL,GUJ IND POW CO. LTD,       158.28,       158.00,       158.63,       156.06,       157.90,                 25345500.71,161006,N, ,2624,       244.60,       140.02
N,SM,GIRIRAJ,GIRIRAJ CIVIL DEVP LTD,       222.10,       211.00,       211.00,       211.00,       211.00,                    52750.00,250,N, ,1,       409.00,        96.80
N,EQ,GKENERGY,GK ENERGY LIMITED,       155.81,       156.00,       157.05,       152.12,       152.97,                 30090246.84,195738,N, ,3011,       239.60,       129.00
N,EQ,GKSL,GUJARAT KIDNEY N SUP SP L,       100.89,       101.11,       110.99,       100.00,       103.71,                858869498.81,8084088,N, ,40938,       123.00,       100.00
N,EQ,GKWLIMITED,GKW LIMITED,      1728.90,      1698.10,      1744.70,      1698.10,      1715.90,                   418982.80,244,N, ,48,      2587.95,      1371.00
N,EQ,GLAND,GLAND PHARMA LIMITED,      1693.30,      1680.70,      1710.50,      1680.70,      1708.40,                155499769.70,91601,N, ,12824,      2131.00,      1277.80
N,EQ,GLAXO,GLAXOSMITHKLINE PHARMA LT,      2483.30,      2483.30,      2528.00,      2448.00,      2459.80,                388009170.80,155760,N, ,13170,      3515.70,      1921.00
N,EQ,GLENMARK,GLENMARK PHARMACEUTICALS,      2074.60,      2076.00,      2147.50,      2070.70,      2113.10,               2709326990.60,1278367,N, ,54977,      2284.80,      1275.50
N,EQ,GLOBALE,GLOBALE TESSILE LIMITED,        12.56,        12.31,        12.50,        12.05,        12.28,                   131453.11,10744,N, ,119,        30.00,        10.50
N,SM,GLOBALPET,GLOBAL PET INDUSTRIES LTD,       120.00,       115.00,       117.00,       115.00,       117.00,                   950250.00,8250,N, ,4,       159.70,        93.10
N,EQ,GLOBALVECT,GLOBAL VEC HELICORP LTD,       196.59,       195.15,       196.52,       195.00,       195.18,                   385868.92,1974,N, ,216,       311.40,       181.31
N,EQ,GLOBE,GLOBE ENTERPRISE (I) LTD,         3.15,         3.16,         3.23,         3.06,         3.10,                  3365274.00,1076641,N, ,650,         6.02,         2.02
N,EQ,GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,        58.17,        59.15,        59.15,        54.81,        55.51,                 20277271.01,363981,N, ,3652,        95.00,        54.81
N,EQ,GLOBUSSPR,GLOBUS SPIRITS LTD,      1148.20,      1148.20,      1174.00,      1129.30,      1147.30,                176285417.70,153559,N, ,13059,      1303.20,       751.00
N,EQ,GLOSTERLTD,GLOSTER LIMITED,       660.30,       661.45,       661.50,       649.90,       650.15,                  6904765.85,10614,N, ,125,       830.00,       532.95
N,EQ,GLOTTIS,GLOTTIS LIMITED,        60.65,        60.25,        60.99,        60.00,        60.19,                 10944796.19,181406,N, ,2126,        93.00,        56.24
N,EQ,GMBREW,G M BREWERIES LTD,      1193.50,      1197.00,      1243.20,      1190.00,      1215.80,                696535850.80,571517,N, ,22016,      1328.80,       579.95
N,EQ,GMDCLTD,GUJARAT MINERAL DEV CORP,       612.25,       614.00,       629.40,       603.20,       607.10,               2818317377.85,4566798,N, ,61758,       651.00,       226.59
N,SM,GML,GALAXY MEDICARE LIMITED,        21.40,        21.10,        21.10,        21.10,        21.10,                    42200.00,2000,N, ,1,        54.00,        18.10
N,EQ,GMMPFAUDLR,GMM PFAUDLER LIMITED,      1069.80,      1069.50,      1069.50,      1046.00,      1059.60,                 60025876.30,56672,N, ,4926,      1418.00,       991.10
N,EQ,GMRAIRPORT,GMR AIRPORTS LIMITED,       104.52,       103.50,       105.30,       103.38,       104.51,               1219978058.81,11690565,N, ,26320,       110.36,        67.75
N,EQ,GMRP&UI,GMR POW AND URBAN INFRA L,       108.29,       107.85,       108.81,       107.15,       107.88,                 71686185.40,663286,N, ,6224,       141.01,        89.36
N,EQ,GNA,GNA AXLES LIMITED,       375.40,       366.10,       390.00,       364.75,       384.40,                284102844.45,746022,N, ,22060,       427.70,       271.05
N,EQ,GNFC,GUJ NAR VAL FER & CHEM L,       487.00,       488.25,       489.70,       485.20,       487.20,                 51877030.70,106567,N, ,4792,       584.70,       449.00
N,EQ,GOACARBON,GOA CARBON LIMITED,       433.65,       427.00,       433.50,       424.00,       426.35,                  4489329.05,10503,N, ,576,       728.90,       375.05
N,EQ,GOCLCORP,GOCL CORPORATION LIMITED,       288.40,       287.95,       288.80,       280.90,       284.05,                  8537868.05,29992,N, ,1631,       417.50,       245.00
N,EQ,GOCOLORS,GO FASHION INDIA LTD,       458.35,       456.40,       456.45,       440.60,       445.10,                 62804172.50,140899,N, ,10148,      1025.95,       440.60
N,EQ,GODAVARIB,GODAVARI BIOREFINERIES L,       292.15,       289.05,       294.50,       286.00,       290.95,                 25083885.30,86294,N, ,2933,       348.70,       145.00
N,EQ,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,      2180.90,      2190.00,      2195.40,      2144.00,      2160.20,               1088075361.40,502221,N, ,36196,     11465.00,      2144.00
N,EQ,GODIGIT,GO DIGIT GENERAL INS LTD,       342.85,       342.90,       344.05,       337.80,       338.75,                 62420340.05,183577,N, ,8873,       381.40,       264.60
N,EQ,GODREJAGRO,GODREJ AGROVET LIMITED,       566.25,       566.25,       572.55,       563.00,       570.90,                 40663496.10,71648,N, ,5840,       876.35,       559.10
N,EQ,GODREJIND,GODREJ INDUSTRIES LTD,      1020.20,      1020.20,      1059.20,      1011.10,      1054.20,                100734907.40,96938,N, ,8386,      1390.00,       766.00
N,EQ,GODREJPROP,GODREJ PROPERTIES LTD,      2127.90,      2128.90,      2153.00,      2097.90,      2138.20,               1207917987.50,566635,N, ,34014,      2764.70,      1900.00
N,EQ,GOKEX,GOKALDAS EXPORTS LTD.,       672.65,       670.00,       690.30,       664.00,       684.70,                294432137.30,432189,N, ,17197,      1150.90,       664.00
N,EQ,GOKUL,GOKUL REFOILS & SOLV LTD,        39.24,        39.43,        39.98,        38.52,        39.24,                   646690.63,16513,N, ,327,        66.23,        36.21
N,EQ,GOKULAGRO,GOKUL AGRO RESOURCES LTD,       172.00,       172.20,       175.25,       170.61,       173.11,                 62824118.26,364495,N, ,5810,       425.00,       161.10
N,EQ,GOLDIAM,GOLDIAM INTERNATIONAL LTD,       376.50,       373.00,       376.95,       369.10,       373.55,                185099692.70,496254,N, ,12137,       569.00,       251.35
N,SM,GOLDSTAR,GOLDSTAR POWER LIMITED,         6.70,         6.70,         6.70,         6.70,         6.70,                   753750.00,112500,N, ,3,        13.50,         6.50
N,EQ,GOLDTECH,AION-TECH SOLUTIONS LTD,        50.22,        51.00,        52.40,        50.10,        50.67,                  1838006.55,35956,N, ,474,        80.44,        45.35
N,EQ,GOODLUCK,GOODLUCK INDIA LIMITED,      1092.60,      1091.80,      1091.80,      1059.90,      1063.80,                 60751482.40,56636,N, ,4618,      1349.00,       567.75
N,EQ,GOPAL,GOPAL SNACKS LIMITED,       320.60,       323.30,       336.80,       321.25,       334.70,                 78554986.30,238198,N, ,6397,       398.00,       255.90
N,EQ,GOYALALUM,GOYAL ALUMINIUMS LIMITED,        10.34,        10.55,        11.37,         9.52,         9.79,                 89221022.45,8499842,N, ,12374,        11.37,         6.16
N,SM,GOYALSALT,GOYAL SALT LIMITED,       160.10,       160.10,       166.00,       160.10,       165.50,                   489420.00,3000,N, ,4,       216.00,       142.00
N,SM,GPECO,GP ECO SOLUTIONS INDIA L,       423.30,       420.00,       424.85,       415.00,       423.85,                  2431970.00,5800,N, ,23,       616.50,       230.00
N,EQ,GPIL,GODAWARI POW & ISP LTD,       274.05,       276.75,       277.70,       272.35,       275.70,                536247849.30,1949578,N, ,20539,       290.00,       145.75
N,EQ,GPPL,GUJARAT PIPAVAV PORT LTD,       189.53,       189.90,       194.38,       188.28,       189.08,                538976587.44,2820173,N, ,53207,       199.75,       122.50
N,EQ,GPTHEALTH,GPT HEALTHCARE LIMITED,       142.56,       140.00,       141.99,       139.50,       140.72,                  6992875.91,49748,N, ,1517,       187.01,       126.10
N,EQ,GPTINFRA,GPT INFRAPROJECTS LTD,       109.82,       109.93,       111.00,       108.15,       109.83,                 20780137.41,189890,N, ,3079,       149.80,        84.48
N,EQ,GRANULES,GRANULES INDIA LIMITED,       612.20,       611.50,       627.00,       608.35,       610.95,               1315133568.30,2125630,N, ,39979,       627.00,       422.00
N,SM,GRAPHISAD,GRAPHISADS LIMITED,        44.05,        42.25,        45.95,        41.85,        45.55,                  1582800.00,36000,N, ,29,        61.10,        30.40
N,EQ,GRAPHITE,GRAPHITE INDIA LTD,       672.55,       672.55,       673.50,       660.00,       661.90,                666067780.00,998956,N, ,29627,       685.00,       365.75
N,EQ,GRAVITA,GRAVITA INDIA LIMITED,      1820.50,      1825.40,      1834.00,      1780.00,      1784.50,                265758696.80,147895,N, ,17767,      2314.50,      1379.65
N,SM,GRCL,GAYATRI RUBB AND CHEM LTD,       379.00,       360.10,       379.95,       360.05,       379.95,                   725112.50,2000,N, ,5,       525.25,       315.60
N,EQ,GREAVESCOT,GREAVES COTTON LTD.,       188.80,       188.36,       190.49,       186.25,       187.64,                123244726.46,656171,N, ,10294,       305.85,       168.25
N,SM,GREENCHEF,GREENCHEF APPLIANCES LTD,        59.30,        57.90,        57.90,        57.90,        57.90,                    46320.00,800,N, ,1,        84.75,        48.15
N,EQ,GREENLAM,GREENLAM INDUSTRIES LTD.,       270.10,       270.00,       270.00,       260.30,       263.91,                 41989802.33,158638,N, ,6965,       600.00,       197.42
N,SM,GREENLEAF,GREENLEAF ENVIROTECH LTD,       170.00,       172.80,       175.70,       169.80,       169.95,                  5874400.00,34000,N, ,26,       185.90,       111.00
N,EQ,GREENPANEL,GREENPANEL INDUSTRIES LTD,       228.73,       228.35,       228.60,       226.20,       226.95,                 14482755.90,63774,N, ,5503,       395.00,       202.81
N,EQ,GREENPLY,GREENPLY INDUSTRIES LTD,       262.25,       261.05,       262.00,       259.50,       259.95,                 44179283.90,169762,N, ,3371,       351.95,       245.10
N,EQ,GREENPOWER,ORIENT GREEN POWER CO LTD,        11.59,        11.59,        11.68,        11.53,        11.63,                 17270263.24,1487720,N, ,3550,        17.30,        10.96
N,SM,GRETEX,GRETEX INDUSTRIES LTD.,       190.00,       189.00,       189.00,       189.00,       189.00,                   141750.00,750,N, ,1,       263.40,       180.50
N,EQ,GRINDWELL,GRINDWELL NORTON LIMITED,      1599.90,      1598.00,      1602.40,      1569.70,      1575.60,                 33513479.40,21229,N, ,7529,      1965.00,      1356.05
N,EQ,GRINFRA,G R INFRAPROJECTS LIMITED,       982.30,       980.30,       980.30,       956.00,       958.25,                 25924192.25,26938,N, ,3939,      1452.95,       901.00
N,EQ,GRMOVER,GRM OVERSEAS LIMITED,       170.42,       170.20,       173.50,       168.35,       170.82,                396341841.59,2307575,N, ,7836,       517.70,       157.75
N,EQ,GROBTEA,THE GROB TEA COMPANY LTD,       983.70,       989.80,      1020.50,       972.30,       984.80,                   194964.55,196,N, ,47,      1359.90,       747.00
N,EQ,GROWW,BILLIONBRAINS GARAGE VN L,       155.31,       155.16,       165.15,       154.50,       162.05,              14397166501.41,88637839,N, ,301895,       193.80,       112.00
N,EQ,GRPLTD,GRP LIMITED,      1756.40,      1740.30,      1770.00,      1734.20,      1758.90,                  1198320.30,683,N, ,194,      3457.10,      1604.10
N,EQ,GRSE,GARDEN REACH SHIP&ENG LTD,      2507.50,      2504.10,      2509.00,      2461.90,      2503.60,               1415653987.80,569122,N, ,26472,      3538.40,      1184.90
N,EQ,GRWRHITECH,GARWARE HI-TECH FILMS LTD,      3169.10,      3189.90,      3220.00,      3135.90,      3191.60,                 83502008.70,26252,N, ,4929,      5127.00,      2317.35
N,EQ,GSFC,GUJ STATE FERT & CHEM LTD,       182.10,       182.00,       185.28,       181.51,       184.90,                217710975.76,1186602,N, ,14867,       220.59,       158.30
N,SM,GSMFOILS,GSM FOILS LIMITED,       217.30,       224.50,       224.50,       216.00,       219.05,                  4185175.00,19000,N, ,34,       255.15,       110.70
N,EQ,GSPL,GUJARAT STATE PETRO LTD,       319.30,       318.00,       318.50,       312.00,       316.60,                 74345679.15,235799,N, ,10445,       387.00,       261.45
N,EQ,GSS,GSS INFOTECH LIMITED,        16.10,        17.40,        17.40,        16.00,        16.08,                  1664469.32,101023,N, ,568,        63.09,        15.26
N,EQ,GTECJAINX,G-TEC JAINX EDUCATION LTD,        23.92,        23.70,        24.49,        23.00,        23.26,                   131152.91,5593,N, ,37,        37.80,        19.71
N,EQ,GTL,GTL LTD,         7.96,         8.03,         8.04,         7.94,         7.97,                  1582494.63,198240,N, ,546,        13.00,         7.56
N,EQ,GTLINFRA,GTL INFRA.LTD,         1.20,         1.20,         1.21,         1.19,         1.19,                 18283119.45,15300422,N, ,8087,         2.17,         1.14
N,EQ,GTPL,GTPL HATHWAY LIMITED,        99.67,        98.01,       100.44,        98.01,        98.88,                  1074027.36,10838,N, ,915,       157.99,        97.05
