MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,BANG,BANG OVERSEAS LTD.,        48.01,        47.50,        48.99,        46.96,        47.12,                   240764.42,5087,N, ,90,        79.05,        42.77
N,EQ,BANKA,BANKA BIOLOO LIMITED,        65.93,        65.93,        65.93,        62.66,        64.62,                   476741.53,7448,N, ,107,       101.80,        56.99
N,EQ,BANKINDIA,BANK OF INDIA,       151.49,       151.00,       151.39,       146.30,       146.93,               1013578637.52,6830925,N, ,37970,       153.24,        90.05
N,EQ,BANSALWIRE,BANSAL WIRE INDUSTRIES L,       305.50,       307.40,       307.40,       301.00,       301.70,                 18746258.50,61902,N, ,1462,       455.70,       299.00
N,EQ,BANSWRAS,BANSWARA SYNTEX LIMITED,       113.28,       113.52,       114.49,       108.01,       109.07,                  3145788.05,28209,N, ,472,       165.49,       108.01
N,SM,BARFLEX,BARFLEX POLYFILMS LIMITED,        71.00,        72.95,        72.95,        70.00,        70.00,                  2249500.00,32000,N, ,16,        82.40,        41.15
N,EQ,BASF,BASF INDIA LTD,      3810.50,      3810.70,      3828.30,      3758.00,      3796.30,                 66093972.90,17458,N, ,3909,      5590.40,      3758.00
N,SM,BASILIC,BASILIC FLY STUDIO LTD,       338.10,       335.05,       335.05,       328.00,       328.05,                 10361310.00,31200,N, ,19,       509.80,       223.15
N,EQ,BASML,BANNARI AM SPIN MILL LTD.,        25.69,        26.50,        26.70,        24.99,        25.12,                  5042759.68,198662,N, ,1678,        58.88,        24.90
N,EQ,BATAINDIA,BATA INDIA LTD,       935.95,       936.00,       938.90,       923.00,       927.15,                 86218226.85,92951,N, ,7523,      1479.00,       923.00
N,SM,BAWEJA,BAWEJA STUDIOS LIMITED,        43.60,        41.05,        43.45,        41.05,        43.25,                   302240.00,7200,N, ,6,        79.00,        35.00
N,EQ,BAYERCROP,BAYER CROPSCIENCE LTD,      4535.90,      4542.40,      4557.00,      4481.00,      4495.70,                 80132919.70,17748,N, ,5982,      6511.00,      4217.45
N,EQ,BBL,BHARAT BIJLEE LTD,      2870.10,      2893.70,      2985.00,      2866.00,      2891.70,                240487921.80,82034,N, ,10316,      3829.95,      2350.00
N,EQ,BBOX,BLACK BOX LIMITED,       555.50,       552.50,       566.80,       523.00,       528.45,                172824326.85,317790,N, ,17783,       677.75,       320.85
N,EQ,BBTC,BOMBAY BURMAH TRADING COR,      1904.10,      1885.10,      1909.90,      1815.70,      1835.80,                104017180.30,56114,N, ,8967,      2345.25,      1607.05
N,EQ,BBTCL,B&B TRIPLEWALL CONT LTD,       191.52,       188.16,       192.90,       188.16,       191.47,                   132113.39,691,N, ,10,       229.35,       120.60
N,EQ,BCG,BRIGHTCOM GROUP LIMITED,        10.41,        10.41,        10.45,        10.20,        10.25,                 39360887.58,3826849,N, ,6514,        14.84,        10.15
N,EQ,BCLIND,BCL INDUSTRIES LIMITED,        31.56,        31.59,        31.67,        30.51,        30.66,                 15795961.40,511251,N, ,8066,        52.01,        30.41
N,EQ,BCONCEPTS,BRAND CONCEPTS LIMITED,       328.00,       331.95,       333.40,       315.50,       321.20,                  2254930.90,6999,N, ,247,       550.00,       252.10
N,EQ,BDL,BHARAT DYNAMICS LIMITED,      1539.50,      1540.00,      1568.90,      1528.00,      1533.60,               3231121835.00,2082519,N, ,57840,      2096.60,       907.00
N,EQ,BEARDSELL,BEARDSELL LIMITED,        29.35,        28.92,        29.92,        28.90,        29.04,                   619435.63,21230,N, ,237,        43.24,        23.00
N,EQ,BECTORFOOD,MRS BECTORS FOOD SPE LTD,       234.88,       234.80,       236.07,       232.12,       233.84,                 38161763.23,163163,N, ,6735,      1667.10,       224.00
N,EQ,BEDMUTHA,BEDMUTHA INDUST LTD,       119.41,       119.80,       139.50,       119.80,       125.70,                 39785151.30,302727,N, ,5198,       216.00,        95.00
N,EQ,BELLACASA,BELLA CASA FASH AND RET L,       369.00,       370.00,       375.45,       357.00,       360.75,                  1658903.20,4546,N, ,497,       497.35,       357.00
N,EQ,BELRISE,BELRISE INDUSTRIES LTD,       183.53,       183.70,       185.67,       176.18,       177.69,                890070725.99,4936838,N, ,35193,       190.10,        89.15
N,EQ,BEML,BEML LIMITED,      1860.90,      1857.00,      1880.90,      1810.30,      1820.30,                474587186.30,256569,N, ,19322,      4874.80,      1601.00
N,EQ,BEPL,BHANSALI ENG. POLYMERS LT,        88.80,        88.25,        88.80,        87.05,        87.44,                 18692095.11,212881,N, ,3287,       135.94,        85.10
N,EQ,BERGEPAINT,BERGER PAINTS (I) LTD,       526.15,       522.00,       527.15,       515.00,       519.70,                133776224.50,257475,N, ,17940,       605.00,       442.65
N,EQ,BESTAGRO,BEST AGROLIFE LIMITED,       438.00,       440.95,       442.00,       430.80,       434.50,                135811795.85,311934,N, ,12136,       618.00,       244.15
N,EQ,BETA,BETA DRUGS LIMITED,      1642.80,      1678.00,      1678.00,      1617.90,      1635.90,                  6845252.90,4159,N, ,652,      2090.00,      1471.60
N,SM,BEWLTD,BEW ENGINEERING LIMITED,       120.85,       119.00,       119.00,       109.00,       114.00,                  3267325.00,29000,N, ,53,       264.90,       109.00
N,EQ,BFINVEST,BF INVESTMENT LIMITED,       412.25,       412.10,       413.70,       403.20,       404.20,                  7639536.80,18808,N, ,1093,       672.25,       394.55
N,SM,BHADORA,BHADORA INDUSTRIES LTD,        77.00,        77.50,        77.50,        75.20,        75.20,                   638580.00,8400,N, ,7,       128.85,        71.05
N,EQ,BHAGCHEM,BHAGIRADHA CHEM & INDS L,       227.82,       225.55,       229.95,       217.00,       219.30,                 55774391.90,247379,N, ,3721,       331.00,       198.02
N,EQ,BHAGERIA,BHAGERIA INDUSTRIES LTD,       180.12,       180.12,       180.98,       175.20,       175.51,                  4813260.53,27236,N, ,1108,       244.60,       132.00
N,EQ,BHANDARI,BHANDARI HOSIERY EXP LTD,         4.20,         4.19,         4.21,         4.07,         4.11,                   685770.08,164926,N, ,330,         7.19,         3.85
N,EQ,BHARATFORG,BHARAT FORGE LTD,      1483.40,      1480.00,      1485.70,      1446.80,      1454.10,               2864463713.10,1960058,N, ,47786,      1506.50,       919.10
N,EQ,BHARATGEAR,BHARAT GEARS LTD.,       108.71,       108.74,       108.74,       105.10,       105.96,                  4993753.27,46821,N, ,1165,       154.20,        64.80
N,EQ,BHARATRAS,BHARAT RASAYAN LTD,      2180.50,      2180.50,      2180.50,      2108.00,      2117.60,                 39485226.10,18547,N, ,3169,     12000.00,      2108.00
N,EQ,BHARATSE,BHARAT SEATS LIMITED,       169.86,       168.50,       174.84,       165.70,       166.89,                 11088884.48,65436,N, ,1628,       239.45,        69.84
N,EQ,BHARATWIRE,BHARAT WIRE ROPES LTD.,       181.23,       181.00,       181.77,       176.00,       179.08,                 25155567.46,140786,N, ,3638,       248.70,       122.23
N,EQ,BHARTIHEXA,BHARTI HEXACOM LIMITED,      1780.70,      1771.00,      1777.00,      1745.00,      1753.60,                212775660.80,121146,N, ,10672,      2052.90,      1234.00
N,EQ,BHEL,BHEL,       303.55,       303.90,       303.90,       261.50,       271.75,              13610607148.55,48951103,N, ,186006,       305.90,       176.00
N,EQ,BIGBLOC,BIGBLOC CONSTRUCTION LTD,        72.13,        71.50,        72.88,        69.50,        70.28,                 15433227.63,217425,N, ,2595,       104.02,        48.25
N,EQ,BIKAJI,BIKAJI FOODS INTERN LTD,       720.05,       721.70,       726.00,       705.00,       710.65,                 53964800.15,75382,N, ,6198,       818.70,       558.80
N,EQ,BIL,BHARTIYA INTERNATIONAL,       718.50,       711.00,       728.15,       700.00,       702.50,                 30235418.75,43008,N, ,339,       984.75,       444.00
N,EQ,BIOCON,BIOCON LIMITED.,       387.05,       387.05,       388.35,       376.30,       377.95,                492047269.05,1288204,N, ,24580,       424.95,       291.00
N,EQ,BIOFILCHEM,BIOFIL CHEM & PHARMA LTD,        34.46,        34.47,        34.50,        33.02,        33.22,                   212117.80,6342,N, ,102,        62.88,        32.16
N,RR,BIRET,BROOKFIELD INDIA RET,       339.96,       339.98,       340.00,       335.30,       338.74,                 60745260.89,179100,N, ,11247,       355.38,       280.00
N,EQ,BIRLACABLE,BIRLA CABLE LIMITED,       135.47,       135.05,       137.49,       134.54,       135.03,                  2849092.88,21034,N, ,1263,       219.00,       125.35
N,EQ,BIRLACORPN,BIRLA CORPORATION LTD,      1094.80,      1094.80,      1095.70,      1052.00,      1057.30,                 54352882.50,50914,N, ,9550,      1535.30,       910.25
N,EQ,BIRLAMONEY,ADITYA BIRLA MONEY LTD,       143.51,       146.90,       146.90,       141.27,       142.93,                  8891571.10,62241,N, ,1588,       257.90,       131.27
N,EQ,BIRLANU,BIRLANU LIMITED,      1760.00,      1742.40,      1836.00,      1742.40,      1810.10,                 59395353.60,32901,N, ,4325,      2543.00,      1500.10
N,EQ,BLACKBUCK,BLACKBUCK LIMITED,       690.85,       691.40,       694.70,       664.20,       667.10,                196074124.35,289694,N, ,17839,       748.00,       326.45
N,EQ,BLAL,BEML LAND ASSETS LIMITED,       208.18,       210.55,       210.55,       203.98,       205.06,                  7184670.08,34823,N, ,686,       248.00,       180.50
N,EQ,BLBLIMITED,BLB LIMITED,        13.73,        13.84,        13.97,        13.57,        13.72,                   134752.77,9823,N, ,137,        22.49,        13.10
N,EQ,BLISSGVS,BLISS GVS PHARMA LTD,       186.64,       182.81,       188.40,       180.00,       182.18,               2058200797.63,11160972,N, ,58349,       195.80,       108.12
N,EQ,BLKASHYAP,B.L.KASHYAP & SON LTD,        52.17,        52.17,        52.25,        49.02,        49.95,                 19592333.12,390167,N, ,2794,        84.69,        45.00
N,EQ,BLS,BLS INTL SERVS LTD,       313.85,       313.70,       314.45,       305.95,       306.90,                224632288.85,726214,N, ,21635,       519.55,       276.95
N,EQ,BLSE,BLS E-SERVICES LIMITED,       190.11,       190.11,       190.11,       183.94,       185.62,                 23704533.71,126634,N, ,2957,       232.50,       131.31
N,EQ,BLUECOAST,BLUE COAST HOTELS LIMITED,        34.06,        33.50,        33.50,        32.36,        32.66,                    97705.35,3003,N, ,49,        86.31,        23.53
N,EQ,BLUEDART,BLUE DART EXPRESS LTD,      5467.00,      5509.00,      5509.00,      5370.50,      5393.00,                 83531800.00,15426,N, ,4120,      7225.00,      5242.50
N,EQ,BLUEJET,BLUE JET HEALTHCARE LTD,       526.85,       534.00,       534.00,       511.05,       512.65,                 98020127.10,189674,N, ,8248,      1027.80,       511.05
N,SM,BLUEPEBBLE,BLUE PEBBLE LIMITED,       118.50,       115.00,       118.00,       113.00,       114.95,                   462820.00,4000,N, ,10,       344.00,        88.00
N,EQ,BLUESTARCO,BLUE STAR LIMITED,      1842.70,      1833.00,      1861.00,      1811.00,      1819.20,                439784082.10,240598,N, ,19280,      2417.00,      1521.00
N,EQ,BLUESTONE,BLUESTONE JEWEL LFSTL LTD,       496.05,       500.00,       500.00,       478.55,       482.50,                 56902662.55,117088,N, ,8720,       793.00,       466.00
N,SM,BLUEWATER,BLUE WATER LOGISTICS LTD,       155.05,       155.00,       155.00,       143.50,       143.50,                  1037850.00,7000,N, ,7,       187.20,       125.40
N,EQ,BLUSPRING,BLUSPRING ENTERPRISES LTD,        65.20,        64.50,        65.99,        62.91,        63.35,                  4801097.69,75137,N, ,1373,       100.88,        62.61
N,SM,BMETRICS,BOMBAY METRICS S C LTD,        41.95,        41.05,        43.80,        41.05,        41.60,                   370840.00,8800,N, ,11,        63.20,        38.10
N,EQ,BMWVENTLTD,BMW VENTURES LIMITED,        56.22,        56.00,        56.29,        54.80,        55.04,                 11174967.98,201782,N, ,1624,        78.00,        54.80
N,EQ,BODALCHEM,BODAL CHEMICALS LTD,        52.34,        51.85,        52.38,        50.18,        50.33,                 12358691.99,243241,N, ,1931,        81.49,        49.50
N,EQ,BOHRAIND,BOHRA INDUSTRIES LIMITED,        16.64,        16.98,        16.98,        15.27,        15.87,                   270240.85,16773,N, ,119,        37.35,        15.27
N,EQ,BOMDYEING,BOMBAY DYEING & MFG. CO L,       127.40,       127.05,       129.85,       123.56,       124.15,                 76255417.26,603801,N, ,6257,       196.75,       117.50
N,EQ,BOROLTD,BOROSIL LIMITED,       286.95,       293.00,       294.75,       282.50,       284.30,                 16098923.20,55887,N, ,2222,       415.70,       273.35
N,EQ,BORORENEW,BOROSIL RENEWABLES LTD,       529.25,       526.00,       532.40,       499.50,       504.25,                199535745.90,387577,N, ,14760,       721.00,       441.45
N,EQ,BOROSCI,BOROSIL SCIENTIFIC LTD,       123.16,       123.00,       123.16,       117.30,       118.54,                  3466682.38,28965,N, ,959,       190.79,       107.42
N,EQ,BOSCH-HCIL,BOSCH HOME COMFRT IND LTD,      1487.10,      1488.60,      1517.00,      1476.90,      1507.30,                 45586784.40,30319,N, ,2663,      1945.45,      1350.00
N,SM,BOSS,BOSS PACKAGING SOLU LTD,        46.20,        43.90,        43.90,        43.90,        43.90,                    87800.00,2000,N, ,1,        56.30,        36.55
N,EQ,BPL,BPL LTD,        65.18,        65.30,        66.39,        63.00,        63.30,                  6422476.29,99371,N, ,1968,       107.44,        50.00
N,SM,BRACEPORT,BRACE PORT LOGISTICS LTD,        90.45,        90.00,        90.00,        90.00,        90.00,                   576000.00,6400,N, ,3,       111.00,        69.00
N,EQ,BRIGADE,BRIGADE ENTER. LTD,       886.90,       882.00,       895.75,       865.05,       868.70,                211300246.35,240045,N, ,20389,      1332.00,       838.50
N,EQ,BRIGHOTEL,BRIGADE HOTEL VENTURE LTD,        67.76,        67.30,        68.10,        66.60,        67.21,                  7518452.04,111995,N, ,1328,        91.77,        65.70
N,EQ,BRNL,BHARAT ROAD NETWORK LTD,        22.21,        22.50,        22.65,        20.30,        21.47,                  6473535.13,298264,N, ,1282,        53.43,        17.40
N,EQ,BROOKS,BROOKS LAB LIMITED,        75.84,        75.76,        77.24,        74.00,        74.71,                  2620709.37,34772,N, ,1174,       198.86,        68.11
N,EQ,BSE,BSE LIMITED,      2744.90,      2744.90,      2787.00,      2686.40,      2694.00,              10149743606.30,3713035,N, ,137279,      7588.00,      2021.50
N,EQ,BSHSL,BOMBAY SUPER HYBRID SEEDS,       104.71,       103.70,       105.44,       103.09,       103.29,                   823118.29,7930,N, ,424,       179.99,        94.15
N,EQ,BSL,BSL LTD,       146.30,       145.35,       147.89,       142.00,       142.92,                   978759.05,6753,N, ,591,       276.45,       127.30
N,EQ,BSOFT,BIRLASOFT LIMITED,       443.40,       444.00,       446.95,       428.35,       431.65,                458789175.15,1049748,N, ,31819,       564.40,       331.00
N,EQ,BTML,BODHI TREE MULTIMEDIA LTD,         8.18,         8.15,         8.39,         8.08,         8.13,                   475603.80,58056,N, ,457,        13.95,         7.11
N,EQ,BUTTERFLY,BTRFLY GANDHI APPL LTD,       638.80,       638.85,       644.30,       631.00,       636.60,                  1507559.70,2373,N, ,237,       829.90,       550.70
N,EQ,BVCL,BARAK VALLEY CEM. LTD.,        45.30,        44.62,        46.50,        42.05,        43.36,                  2638034.23,59244,N, ,638,        69.99,        34.06
N,EQ,BYKE,THE BYKE HOSPITALITY LTD,        56.22,        57.34,        59.50,        55.68,        56.62,                  4734600.48,82246,N, ,671,       101.79,        48.00
N,SM,C2C,C2C ADVANCED SYSTEMS LTD,       480.90,       480.00,       480.80,       462.50,       464.85,                 20243107.50,42900,N, ,192,       954.00,       250.15
N,SM,CADSYS,CADSYS (INDIA) LIMITED,        49.65,        47.20,        47.20,        47.20,        47.20,                    47200.00,1000,N, ,2,       120.05,        35.60
N,EQ,CALSOFT,CALIFORNIA SOFTWARE CO LT,        15.61,        15.30,        15.71,        14.75,        15.40,                   525347.40,34517,N, ,322,        22.87,         9.96
N,E1,CALSOFTPP,CALSOFT RS.2.50 PPD UP,         4.64,         4.88,         5.30,         4.63,         4.69,                    78632.12,15970,N, ,62,         7.58,         2.28
N,EQ,CAMLINFINE,CAMLIN FINE SCIENCES LTD,       151.18,       153.00,       166.59,       153.00,       154.68,                839229247.75,5245657,N, ,57624,       333.30,       113.24
N,EQ,CAMPUS,CAMPUS ACTIVEWEAR LIMITED,       258.10,       257.50,       260.70,       255.50,       259.30,                151747014.05,585090,N, ,11417,       318.00,       210.00
N,EQ,CAMS,COMPUTER AGE MNGT SER LTD,       756.80,       756.80,       761.90,       742.50,       745.90,                633547058.20,844354,N, ,25955,      5126.95,       722.00
N,SM,CANARYS,CANARYS AUTOMATIONS LTD,        29.25,        29.25,        29.90,        28.55,        29.00,                  2444200.00,84000,N, ,21,        39.20,        23.50
N,EQ,CANFINHOME,CAN FIN HOMES LTD,       926.50,       929.70,       932.35,       892.05,       895.15,                159168774.35,175737,N, ,18862,       971.50,       558.50
N,EQ,CANHLIFE,CANARA HSBC LIFE INS CO L,       153.12,       154.50,       156.00,       147.87,       149.02,                310071095.12,2072099,N, ,34353,       157.80,       106.00
N,EQ,CANTABIL,CANTABIL RETAIL LTD,       302.00,       302.00,       302.20,       286.10,       289.45,                 74738557.20,252896,N, ,4185,       334.00,       213.41
N,EQ,CAPACITE,CAPACITE INFRAPROJECT LTD,       250.35,       250.85,       255.20,       248.10,       249.40,                 45782078.65,182286,N, ,5473,       439.95,       247.30
N,EQ,CAPILLARY,CAPILLARY TECHNO INDIA L,       661.30,       662.00,       662.00,       631.10,       641.75,                164206859.30,253393,N, ,9533,       798.95,       570.05
N,IV,CAPINVIT,CAPITAL INFRA TRUST,        73.99,        74.25,        74.25,        73.86,        73.89,                 15771311.76,213273,N, ,10469,       108.95,        72.65
N,EQ,CAPITALSFB,CAPITAL SMALL FIN BANK L,       269.55,       267.00,       269.90,       263.00,       264.60,                  5399171.20,20342,N, ,1211,       330.65,       250.00
N,EQ,CAPLIPOINT,CAPLIN POINT LAB LTD.,      1856.60,      1856.60,      1860.10,      1810.00,      1818.90,                 58493184.50,31893,N, ,7081,      2602.00,      1599.00
N,EQ,CAPTRUST,CAPITAL TRUST LIMITED,        13.60,        13.39,        13.66,        13.15,        13.27,                   728542.10,54269,N, ,212,       119.00,        11.08
N,EQ,CARBORUNIV,CARBORUNDUM UNIVERSAL LTD,       823.50,       823.50,       829.90,       815.00,       818.20,                 80227948.40,97700,N, ,7185,      1308.45,       809.10
N,EQ,CARERATING,CARE RATINGS LIMITED,      1719.30,      1720.00,      1725.90,      1640.90,      1652.60,                 67679609.50,40428,N, ,7366,      1964.00,      1052.00
N,EQ,CARRARO,CARRARO INDIA LIMITED,       557.55,       555.00,       561.60,       544.75,       547.50,                 29783895.10,53916,N, ,5015,       659.45,       253.15
N,EQ,CARTRADE,CARTRADE TECH LIMITED,      2812.80,      2821.20,      2849.90,      2691.20,      2722.20,                475556692.50,172068,N, ,22522,      3290.50,      1294.00
N,EQ,CARYSIL,CARYSIL LIMITED,       879.35,       875.50,       877.15,       835.60,       838.60,                 69392249.30,81685,N, ,6474,      1071.90,       482.30
N,EQ,CASTROLIND,CASTROL INDIA LIMITED,       190.12,       190.13,       190.81,       188.50,       188.72,                393320104.67,2080464,N, ,24132,       251.95,       162.60
N,EQ,CCHHL,COUNTRY CLUB HOSP HOL LTD,        14.90,        14.99,        15.18,        14.59,        14.69,                   525034.97,35581,N, ,244,        21.24,        13.00
N,EQ,CCL,CCL PRODUCTS (I) LTD,       930.90,       930.00,       933.65,       912.75,       925.45,                114537823.80,124045,N, ,12300,      1074.40,       525.00
N,EQ,CDSL,CENTRAL DEPO SER (I) LTD,      1475.60,      1473.90,      1480.30,      1433.50,      1438.20,               2618634173.80,1808746,N, ,55918,      1828.90,      1047.45
N,EQ,CEATLTD,CEAT LIMITED,      3783.60,      3785.80,      3970.00,      3781.70,      3850.60,               1611709835.80,414776,N, ,47796,      4438.00,      2343.05
N,SM,CEDAAR,CEDAAR TEXTILE LIMITED,        57.60,        57.10,        57.10,        54.90,        54.90,                   892600.00,16000,N, ,16,       136.30,        54.90
N,EQ,CEIGALL,CEIGALL INDIA LIMITED,       273.20,       271.10,       276.70,       271.10,       272.90,                 81543830.90,298171,N, ,3936,       348.35,       222.61
N,EQ,CELEBRITY,CELEBRITY FASHIONS LTD,         8.63,         8.51,         8.78,         8.21,         8.25,                   861172.54,102854,N, ,446,        17.70,         8.05
N,SM,CELLECOR,CELLECOR GADGETS LIMITED,        28.40,        29.40,        29.40,        27.85,        28.25,                 13596150.00,480000,N, ,102,        81.50,        25.75
N,EQ,CELLO,CELLO WORLD LIMITED,       532.75,       536.00,       548.00,       513.85,       515.60,                150919231.00,286533,N, ,16452,       782.00,       494.75
N,SM,CELLPOINT,CELL POINT (INDIA) LTD,        16.25,        16.20,        17.00,        16.20,        16.20,                    79680.00,4800,N, ,4,        28.00,        15.60
N,EQ,CEMPRO,CEMINDIA PROJECTS LIMITED,       752.60,       754.25,       767.00,       722.30,       727.40,                280908323.00,378441,N, ,28176,       944.00,       476.60
N,EQ,CENTENKA,CENTURY ENKA LTD,       444.70,       441.20,       447.00,       435.50,       437.90,                  3385265.80,7675,N, ,651,       635.60,       409.50
N,EQ,CENTRALBK,CENTRAL BANK OF INDIA,        38.37,        38.37,        38.46,        37.20,        37.34,                213833172.76,5675801,N, ,16296,        56.24,        32.75
N,EQ,CENTRUM,CENTRUM CAPITAL LIMITED,        29.77,        30.00,        30.29,        28.59,        28.75,                  4317715.20,148392,N, ,815,        41.90,        22.40
N,EQ,CENTUM,CENTUM ELECTRONICS LTD,      2253.20,      2253.20,      2263.90,      2195.00,      2211.40,                 24828794.40,11184,N, ,2500,      3044.00,      1140.30
N,EQ,CENTURYPLY,CENTURY PLYBOARDS (I) LTD,       805.55,       808.95,       809.80,       778.20,       782.00,                 29197420.60,37041,N, ,6935,       897.10,       650.00
N,EQ,CERA,CERA SANITARYWARE LTD,      5171.00,      5171.00,      5264.00,      5140.00,      5188.50,                 96680126.00,18631,N, ,5890,      7679.95,      5060.05
N,EQ,CESC,CESC LTD,       171.18,       170.87,       171.80,       166.11,       167.10,                229387673.77,1354074,N, ,21033,       186.72,       119.00
N,EQ,CEWATER,CONCORD ENVIRO SYSTEMS L,       458.15,       458.15,       464.85,       435.05,       439.80,                  8376143.35,18623,N, ,2422,       789.00,       349.65
N,EQ,CGCL,CAPRI GLOBAL CAPITAL LTD,       184.55,       185.00,       185.65,       182.26,       184.90,                578474900.34,3140479,N, ,33166,       231.35,       150.51
N,SM,CGRAPHICS,CREATIVE GRAPHICS S IND L,       167.85,       165.00,       178.50,       158.10,       174.40,                 13665720.00,82400,N, ,91,       259.00,       134.40
N,EQ,CHALET,CHALET HOTELS LIMITED,       878.90,       874.90,       884.60,       865.40,       874.00,                 67886644.00,77671,N, ,8808,      1082.00,       634.05
N,EQ,CHAMBLFERT,CHAMBAL FERTILIZERS LTD,       468.20,       470.00,       470.00,       451.00,       454.00,                363943567.15,792020,N, ,21093,       742.20,       410.20
N,SM,CHAMUNDA,CHAMUNDA ELECTRICAL LTD,        49.30,        49.25,        49.25,        49.20,        49.20,                   295350.00,6000,N, ,2,        71.00,        36.10
N,SM,CHANDAN,CHANDAN HEALTHCARE LTD,       308.70,       308.70,       308.70,       290.05,       295.05,                  6671720.00,22400,N, ,28,       358.00,       140.00
N,SM,CHAVDA,CHAVDA INFRA LIMITED,       124.45,       124.45,       124.45,       120.00,       120.85,                  1337050.00,11000,N, ,11,       186.00,        82.10
N,EQ,CHEMBOND,CHEMBOND MATERIALTECH LTD,       158.07,       158.20,       161.41,       157.00,       157.86,                  1273284.56,8083,N, ,273,       341.80,       151.60
N,EQ,CHEMBONDCH,CHEMBOND CHEMICAL LIMITED,       153.62,       153.54,       157.21,       147.65,       149.92,                  2557494.35,16957,N, ,1016,       244.99,       140.29
N,EQ,CHEMCON,CHEMCON SPECIAL CHEM LTD,       200.32,       198.56,       201.19,       195.50,       196.16,                  4585557.42,23204,N, ,1052,       295.00,       160.00
N,EQ,CHEMFAB,CHEMFAB ALKALIS LIMITED,       440.55,       444.05,       451.80,       433.50,       439.00,                  9341486.20,21046,N, ,2273,      1063.75,       401.30
N,EQ,CHEMPLASTS,CHEMPLAST SANMAR LIMITED,       250.25,       252.00,       253.35,       248.00,       251.25,                 28491444.05,113530,N, ,3851,       518.60,       245.30
N,EQ,CHENNPETRO,CHENNAI PETROLEUM CORP LT,       816.80,       819.00,       820.00,       785.00,       790.70,                422878817.95,528419,N, ,20900,      1103.00,       433.10
N,EQ,CHEVIOT,CHEVIOT COMPANY LIMITED,      1061.80,      1060.20,      1067.40,      1000.90,      1018.90,                  4805815.60,4694,N, ,644,      1315.00,       974.75
N,EQ,CHOICEIN,CHOICE INTERNATIONAL LTD,       839.05,       839.95,       845.00,       827.50,       830.25,                243224359.70,291710,N, ,9587,       860.50,       438.45
N,EQ,CHOLAHLDNG,CHOLAMANDALAM FIN HOL LTD,      1884.50,      1890.00,      1890.00,      1831.00,      1856.60,                123178417.70,66425,N, ,8254,      2231.60,      1357.35
N,EQ,CIEINDIA,CIE AUTOMOTIVE INDIA LTD,       413.95,       415.95,       422.25,       407.65,       410.45,                 51507324.85,123988,N, ,9272,       488.95,       356.75
N,EQ,CIFL,CAPITAL INDIA FINANCE LTD,        34.20,        34.42,        34.42,        33.22,        33.42,                  2824843.99,83979,N, ,602,        44.50,        29.25
N,EQ,CIGNITITEC,CIGNITI TECHNOLOGIES LTD,      1673.70,      1662.00,      1684.30,      1615.00,      1621.30,                 36545297.20,22274,N, ,2137,      1929.50,      1033.25
N,EQ,CINELINE,CINELINE INDIA LIMITED,        86.05,        86.04,        88.37,        84.40,        85.04,                  1360388.22,15716,N, ,92,       130.00,        73.64
N,EQ,CINEVISTA,CINEVISTA LIMITED,        17.69,        17.60,        17.60,        16.01,        16.18,                   782841.89,46920,N, ,528,        24.88,        13.21
N,SM,CLASSICEIL,CLASSIC ELECTRODE (IND) L,        69.05,        69.10,        69.10,        65.00,        66.30,                  2864160.00,43200,N, ,24,       113.90,        65.00
N,EQ,CLEAN,CLEAN SCIENCE & TECH LTD,       868.90,       872.85,       872.85,       854.00,       857.45,                 92608329.25,107594,N, ,9476,      1600.00,       854.00
N,EQ,CLEDUCATE,CL EDUCATE LIMITED,        82.12,        82.59,        83.90,        82.12,        82.24,                  1488004.10,17983,N, ,343,       134.90,        67.50
N,EQ,CLSEL,CHAMAN LAL SETIA EXP LTD,       269.50,       268.00,       268.35,       261.00,       262.80,                  7503605.45,28512,N, ,873,       428.15,       248.30
N,SM,CLSL,CROP LIFE SCIENCE LIMITED,        52.00,        52.00,        52.00,        52.00,        52.00,                   104000.00,2000,N, ,1,        62.80,        42.25
N,SM,CMNL,CHAMAN METALLICS LIMITED,       119.90,       119.00,       119.00,       112.00,       114.25,                  1401900.00,12000,N, ,14,       183.90,       111.60
N,EQ,CMSINFO,CMS INFO SYSTEMS LIMITED,       350.50,       350.00,       354.90,       346.65,       349.75,                258888478.90,740868,N, ,26375,       541.15,       337.00
N,EQ,CNL,CREATIVE NEWTECH LIMITED,       726.20,       739.55,       739.55,       724.95,       725.05,                  3064040.60,4224,N, ,314,      1014.00,       594.75
N,EQ,COCHINSHIP,COCHIN SHIPYARD LIMITED,      1608.20,      1608.20,      1633.00,      1573.00,      1580.40,               1078672465.30,672046,N, ,33936,      2545.00,      1180.20
N,EQ,COFFEEDAY,COFFEE DAY ENTERPRISE LTD,        35.46,        35.40,        35.84,        34.80,        34.92,                 18351988.43,520287,N, ,2576,        51.46,        27.01
N,EQ,COFORGE,COFORGE LIMITED,      1701.50,      1700.00,      1707.70,      1643.70,      1647.00,               2518841819.40,1508881,N, ,68938,      9778.00,      1525.00
