TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE
2019-09-12,FUTSTK,MCX,2019-09-26,194.06,196.33,190.2,191.38,9198000.0,1456670040.0,7546000.0,10780.0,2023.0
2019-09-12,,MCX,2019-10-31,194.55,196.4,189.3,191.1,0.0,0.0,0.0,0.0,
2019-09-12,,MCX,2019-11-28,194.55,196.4,189.3,191.1,0.0,0.0,0.0,0.0,
2019-09-13,,MCX,2019-11-28,191.0,191.75,186.35,189.0,0.0,0.0,0.0,0.0,
2019-09-13,,MCX,2019-10-31,191.0,191.75,186.35,189.0,0.0,0.0,0.0,0.0,
2019-09-13,FUTSTK,MCX,2019-09-26,190.8,191.6,186.78,189.66,8550500.0,1264731615.0,6688500.0,9555.0,1660.0
2019-09-16,FUTSTK,MCX,2019-09-26,188.86,194.4,187.66,191.12,8795500.0,1035418440.0,5400500.0,7715.0,1441.0
2019-09-16,,MCX,2019-10-31,188.0,194.05,186.65,190.4,0.0,0.0,0.0,0.0,
2019-09-16,,MCX,2019-11-28,188.0,194.05,186.65,190.4,0.0,0.0,0.0,0.0,
2019-09-17,FUTSTK,MCX,2019-09-26,191.98,192.6,187.77,188.37,8340500.0,1024224110.0,5393500.0,7705.0,1465.0
2019-09-17,,MCX,2019-10-31,191.55,192.4,187.15,187.9,0.0,0.0,0.0,0.0,
2019-09-17,,MCX,2019-11-28,191.55,192.4,187.15,187.9,0.0,0.0,0.0,0.0,
2019-09-18,FUTSTK,MCX,2019-09-26,189.99,193.9,184.02,185.03,7367500.0,1819683460.0,9698500.0,13855.0,2579.0
2019-09-18,,MCX,2019-10-31,190.0,193.8,184.0,184.95,0.0,0.0,0.0,0.0,
2019-09-18,,MCX,2019-11-28,190.0,193.8,184.0,184.95,0.0,0.0,0.0,0.0,
2019-09-19,,MCX,2019-10-31,185.6,186.0,180.7,181.8,0.0,0.0,0.0,0.0,
2019-09-19,,MCX,2019-11-28,185.6,186.0,180.7,181.8,0.0,0.0,0.0,0.0,
2019-09-19,FUTSTK,MCX,2019-09-26,185.19,185.87,180.76,181.92,6741000.0,816926775.0,4473000.0,6390.0,1216.0
2019-09-20,FUTSTK,MCX,2019-09-26,182.32,190.78,178.57,184.7,5495000.0,2026701670.0,10972500.0,15675.0,2887.0
2019-09-20,,MCX,2019-10-31,182.2,191.2,178.45,185.05,0.0,0.0,0.0,0.0,
2019-09-20,,MCX,2019-11-28,182.2,191.2,178.45,185.05,0.0,0.0,0.0,0.0,
2019-09-23,FUTSTK,MCX,2019-09-26,185.56,191.35,185.06,187.32,5026000.0,1316328405.0,6993000.0,9990.0,1765.0
2019-09-23,,MCX,2019-10-31,186.8,193.0,185.3,188.0,0.0,0.0,0.0,0.0,
2019-09-23,,MCX,2019-11-28,186.8,193.0,185.3,188.0,0.0,0.0,0.0,0.0,
2019-09-24,FUTSTK,MCX,2019-09-26,191.36,206.66,191.36,198.99,4651500.0,4293803185.0,21395500.0,30565.0,5709.0
2019-09-24,,MCX,2019-10-31,192.0,206.0,191.95,198.35,0.0,0.0,0.0,0.0,
2019-09-24,,MCX,2019-11-28,192.0,206.0,191.95,198.35,0.0,0.0,0.0,0.0,
2019-09-25,,MCX,2019-11-28,196.8,204.0,194.2,196.9,0.0,0.0,0.0,0.0,
2019-09-25,,MCX,2019-10-31,196.8,204.0,194.2,196.9,0.0,0.0,0.0,0.0,
2019-09-25,FUTSTK,MCX,2019-09-26,197.62,204.15,192.0,196.89,4112500.0,1526704165.0,7703500.0,11005.0,2109.0
2019-09-26,FUTSTK,MCX,2019-09-26,195.1,197.77,188.41,195.92,1470000.0,1405741750.0,7255500.0,10365.0,1856.0
2019-09-26,,MCX,2019-10-31,196.75,198.3,188.7,196.55,0.0,0.0,0.0,0.0,
2019-09-26,,MCX,2019-11-28,196.75,198.3,188.7,196.55,0.0,0.0,0.0,0.0,
2019-09-27,,MCX,2019-10-31,195.8,203.8,194.0,201.65,0.0,0.0,0.0,0.0,
2019-09-27,,MCX,2019-11-28,195.8,203.8,194.0,201.65,0.0,0.0,0.0,0.0,
2019-09-27,,MCX,2019-12-26,195.8,203.8,194.0,201.65,0.0,0.0,0.0,0.0,
2019-09-30,,MCX,2019-10-31,200.4,201.0,190.2,192.2,0.0,0.0,0.0,0.0,
2019-09-30,,MCX,2019-11-28,200.4,201.0,190.2,192.2,0.0,0.0,0.0,0.0,
2019-09-30,,MCX,2019-12-26,200.4,201.0,190.2,192.2,0.0,0.0,0.0,0.0,
2019-10-01,,MCX,2019-11-28,193.2,195.6,185.4,189.55,0.0,0.0,0.0,0.0,
2019-10-01,,MCX,2019-12-26,193.2,195.6,185.4,189.55,0.0,0.0,0.0,0.0,
2019-10-01,,MCX,2019-10-31,193.2,195.6,185.4,189.55,0.0,0.0,0.0,0.0,
2019-10-03,,MCX,2019-12-26,190.2,193.6,188.05,191.3,0.0,0.0,0.0,0.0,
2019-10-03,,MCX,2019-11-28,190.2,193.6,188.05,191.3,0.0,0.0,0.0,0.0,
2019-10-03,,MCX,2019-10-31,190.2,193.6,188.05,191.3,0.0,0.0,0.0,0.0,
2019-10-04,,MCX,2019-10-31,193.8,193.8,185.8,187.3,0.0,0.0,0.0,0.0,
2019-10-04,,MCX,2019-11-28,193.8,193.8,185.8,187.3,0.0,0.0,0.0,0.0,
2019-10-04,,MCX,2019-12-26,193.8,193.8,185.8,187.3,0.0,0.0,0.0,0.0,
2019-10-07,,MCX,2019-10-31,188.4,195.0,185.55,192.45,0.0,0.0,0.0,0.0,
2019-10-07,,MCX,2019-11-28,188.4,195.0,185.55,192.45,0.0,0.0,0.0,0.0,
2019-10-07,,MCX,2019-12-26,188.4,195.0,185.55,192.45,0.0,0.0,0.0,0.0,
2019-10-09,,MCX,2019-10-31,191.5,194.0,188.65,192.9,0.0,0.0,0.0,0.0,
2019-10-09,,MCX,2019-11-28,191.5,194.0,188.65,192.9,0.0,0.0,0.0,0.0,
2019-10-09,,MCX,2019-12-26,191.5,194.0,188.65,192.9,0.0,0.0,0.0,0.0,
2019-10-10,,MCX,2019-12-26,190.95,202.95,190.8,201.8,0.0,0.0,0.0,0.0,
2019-10-10,,MCX,2019-11-28,190.95,202.95,190.8,201.8,0.0,0.0,0.0,0.0,
2019-10-10,,MCX,2019-10-31,190.95,202.95,190.8,201.8,0.0,0.0,0.0,0.0,
2019-10-11,,MCX,2019-10-31,202.0,203.95,198.0,200.8,0.0,0.0,0.0,0.0,
2019-10-11,,MCX,2019-11-28,202.0,203.95,198.0,200.8,0.0,0.0,0.0,0.0,
2019-10-11,,MCX,2019-12-26,202.0,203.95,198.0,200.8,0.0,0.0,0.0,0.0,
2019-10-14,,MCX,2019-10-31,200.8,202.4,197.1,198.5,0.0,0.0,0.0,0.0,
2019-10-14,,MCX,2019-11-28,200.8,202.4,197.1,198.5,0.0,0.0,0.0,0.0,
2019-10-14,,MCX,2019-12-26,200.8,202.4,197.1,198.5,0.0,0.0,0.0,0.0,
2019-10-15,,MCX,2019-10-31,199.6,204.55,198.4,203.15,0.0,0.0,0.0,0.0,
2019-10-15,,MCX,2019-11-28,199.6,204.55,198.4,203.15,0.0,0.0,0.0,0.0,
2019-10-15,,MCX,2019-12-26,199.6,204.55,198.4,203.15,0.0,0.0,0.0,0.0,
2019-10-16,,MCX,2019-12-26,214.2,222.0,203.6,205.55,0.0,0.0,0.0,0.0,
2019-10-16,,MCX,2019-11-28,214.2,222.0,203.6,205.55,0.0,0.0,0.0,0.0,
2019-10-16,,MCX,2019-10-31,214.2,222.0,203.6,205.55,0.0,0.0,0.0,0.0,
2019-10-17,,MCX,2019-10-31,205.0,207.4,199.85,201.0,0.0,0.0,0.0,0.0,
2019-10-17,,MCX,2019-11-28,205.0,207.4,199.85,201.0,0.0,0.0,0.0,0.0,
2019-10-17,,MCX,2019-12-26,205.0,207.4,199.85,201.0,0.0,0.0,0.0,0.0,
2019-10-18,,MCX,2019-10-31,201.2,217.6,201.2,213.75,0.0,0.0,0.0,0.0,
2019-10-18,,MCX,2019-11-28,201.2,217.6,201.2,213.75,0.0,0.0,0.0,0.0,
2019-10-18,,MCX,2019-12-26,201.2,217.6,201.2,213.75,0.0,0.0,0.0,0.0,
2019-10-22,,MCX,2019-12-26,213.2,225.55,209.2,223.8,0.0,0.0,0.0,0.0,
2019-10-22,,MCX,2019-11-28,213.2,225.55,209.2,223.8,0.0,0.0,0.0,0.0,
2019-10-22,,MCX,2019-10-31,213.2,225.55,209.2,223.8,0.0,0.0,0.0,0.0,
2019-10-23,,MCX,2019-10-31,224.0,240.0,224.0,233.95,0.0,0.0,0.0,0.0,
2019-10-23,,MCX,2019-11-28,224.0,240.0,224.0,233.95,0.0,0.0,0.0,0.0,
2019-10-23,,MCX,2019-12-26,224.0,240.0,224.0,233.95,0.0,0.0,0.0,0.0,
2019-10-24,,MCX,2019-10-31,234.0,237.0,224.4,225.65,0.0,0.0,0.0,0.0,
2019-10-24,,MCX,2019-11-28,234.0,237.0,224.4,225.65,0.0,0.0,0.0,0.0,
2019-10-24,,MCX,2019-12-26,234.0,237.0,224.4,225.65,0.0,0.0,0.0,0.0,
2019-10-25,,MCX,2019-11-28,226.1,234.0,224.0,227.65,0.0,0.0,0.0,0.0,
2019-10-25,,MCX,2019-12-26,226.1,234.0,224.0,227.65,0.0,0.0,0.0,0.0,
2019-10-25,,MCX,2019-10-31,226.1,234.0,224.0,227.65,0.0,0.0,0.0,0.0,
2019-10-29,,MCX,2019-11-28,230.0,234.4,227.45,233.35,0.0,0.0,0.0,0.0,
2019-10-29,,MCX,2019-12-26,230.0,234.4,227.45,233.35,0.0,0.0,0.0,0.0,
2019-10-29,,MCX,2019-10-31,230.0,234.4,227.45,233.35,0.0,0.0,0.0,0.0,
2019-10-30,,MCX,2019-11-28,233.2,243.0,230.0,231.2,0.0,0.0,0.0,0.0,
2019-10-30,,MCX,2019-12-26,233.2,243.0,230.0,231.2,0.0,0.0,0.0,0.0,
2019-10-30,,MCX,2019-10-31,233.2,243.0,230.0,231.2,0.0,0.0,0.0,0.0,
2019-10-31,,MCX,2019-11-28,232.65,235.35,226.55,227.7,0.0,0.0,0.0,0.0,
2019-10-31,,MCX,2019-12-26,232.65,235.35,226.55,227.7,0.0,0.0,0.0,0.0,
2019-10-31,,MCX,2019-10-31,232.65,235.35,226.55,227.7,0.0,0.0,0.0,0.0,
2019-11-01,,MCX,2019-12-26,228.7,240.0,228.2,237.4,0.0,0.0,0.0,0.0,
2019-11-01,,MCX,2020-01-30,228.7,240.0,228.2,237.4,0.0,0.0,0.0,0.0,
2019-11-01,,MCX,2019-11-28,228.7,240.0,228.2,237.4,0.0,0.0,0.0,0.0,
2019-11-04,,MCX,2019-11-28,239.0,244.0,234.4,236.1,0.0,0.0,0.0,0.0,
2019-11-04,,MCX,2019-12-26,239.0,244.0,234.4,236.1,0.0,0.0,0.0,0.0,
2019-11-04,,MCX,2020-01-30,239.0,244.0,234.4,236.1,0.0,0.0,0.0,0.0,
2019-11-05,,MCX,2019-11-28,236.15,237.8,228.0,229.8,0.0,0.0,0.0,0.0,
2019-11-05,,MCX,2019-12-26,236.15,237.8,228.0,229.8,0.0,0.0,0.0,0.0,
2019-11-05,,MCX,2020-01-30,236.15,237.8,228.0,229.8,0.0,0.0,0.0,0.0,
2019-11-06,,MCX,2019-11-28,229.2,229.45,221.4,223.5,0.0,0.0,0.0,0.0,
2019-11-06,,MCX,2019-12-26,229.2,229.45,221.4,223.5,0.0,0.0,0.0,0.0,
2019-11-06,,MCX,2020-01-30,229.2,229.45,221.4,223.5,0.0,0.0,0.0,0.0,
2019-11-07,,MCX,2020-01-30,223.95,226.6,217.4,220.15,0.0,0.0,0.0,0.0,
2019-11-07,,MCX,2019-12-26,223.95,226.6,217.4,220.15,0.0,0.0,0.0,0.0,
2019-11-07,,MCX,2019-11-28,223.95,226.6,217.4,220.15,0.0,0.0,0.0,0.0,
2019-11-08,,MCX,2019-11-28,220.0,224.8,218.05,221.45,0.0,0.0,0.0,0.0,
2019-11-08,,MCX,2019-12-26,220.0,224.8,218.05,221.45,0.0,0.0,0.0,0.0,
2019-11-08,,MCX,2020-01-30,220.0,224.8,218.05,221.45,0.0,0.0,0.0,0.0,
2019-11-11,,MCX,2019-11-28,222.0,227.95,218.5,226.45,0.0,0.0,0.0,0.0,
2019-11-11,,MCX,2019-12-26,222.0,227.95,218.5,226.45,0.0,0.0,0.0,0.0,
2019-11-11,,MCX,2020-01-30,222.0,227.95,218.5,226.45,0.0,0.0,0.0,0.0,
2019-11-13,,MCX,2019-11-28,226.5,236.0,225.0,234.7,0.0,0.0,0.0,0.0,
2019-11-13,,MCX,2019-12-26,226.5,236.0,225.0,234.7,0.0,0.0,0.0,0.0,
2019-11-13,,MCX,2020-01-30,226.5,236.0,225.0,234.7,0.0,0.0,0.0,0.0,
2019-11-14,,MCX,2019-12-26,236.0,236.15,228.0,230.1,0.0,0.0,0.0,0.0,
2019-11-14,,MCX,2020-01-30,236.0,236.15,228.0,230.1,0.0,0.0,0.0,0.0,
2019-11-14,,MCX,2019-11-28,236.0,236.15,228.0,230.1,0.0,0.0,0.0,0.0,
2019-11-15,,MCX,2019-11-28,231.25,233.95,228.2,230.05,0.0,0.0,0.0,0.0,
2019-11-15,,MCX,2019-12-26,231.25,233.95,228.2,230.05,0.0,0.0,0.0,0.0,
2019-11-15,,MCX,2020-01-30,231.25,233.95,228.2,230.05,0.0,0.0,0.0,0.0,
2019-11-18,,MCX,2019-11-28,231.5,237.8,230.45,236.95,0.0,0.0,0.0,0.0,
2019-11-18,,MCX,2019-12-26,231.5,237.8,230.45,236.95,0.0,0.0,0.0,0.0,
2019-11-18,,MCX,2020-01-30,231.5,237.8,230.45,236.95,0.0,0.0,0.0,0.0,
2019-11-19,,MCX,2019-11-28,234.2,243.4,232.65,234.85,0.0,0.0,0.0,0.0,
2019-11-19,,MCX,2019-12-26,234.2,243.4,232.65,234.85,0.0,0.0,0.0,0.0,
2019-11-19,,MCX,2020-01-30,234.2,243.4,232.65,234.85,0.0,0.0,0.0,0.0,
2019-11-20,,MCX,2020-01-30,235.0,238.0,230.05,231.45,0.0,0.0,0.0,0.0,
2019-11-20,,MCX,2019-12-26,235.0,238.0,230.05,231.45,0.0,0.0,0.0,0.0,
2019-11-20,,MCX,2019-11-28,235.0,238.0,230.05,231.45,0.0,0.0,0.0,0.0,
2019-11-21,,MCX,2019-11-28,231.8,233.75,227.0,229.15,0.0,0.0,0.0,0.0,
2019-11-21,,MCX,2019-12-26,231.8,233.75,227.0,229.15,0.0,0.0,0.0,0.0,
2019-11-21,,MCX,2020-01-30,231.8,233.75,227.0,229.15,0.0,0.0,0.0,0.0,
2019-11-22,,MCX,2019-11-28,230.35,232.55,227.55,228.7,0.0,0.0,0.0,0.0,
2019-11-22,,MCX,2019-12-26,230.35,232.55,227.55,228.7,0.0,0.0,0.0,0.0,
2019-11-22,,MCX,2020-01-30,230.35,232.55,227.55,228.7,0.0,0.0,0.0,0.0,
2019-11-25,,MCX,2019-11-28,229.0,233.6,227.8,231.05,0.0,0.0,0.0,0.0,
2019-11-25,,MCX,2019-12-26,229.0,233.6,227.8,231.05,0.0,0.0,0.0,0.0,
2019-11-25,,MCX,2020-01-30,229.0,233.6,227.8,231.05,0.0,0.0,0.0,0.0,
2019-11-26,,MCX,2019-12-26,231.45,241.0,229.55,237.35,0.0,0.0,0.0,0.0,
2019-11-26,,MCX,2020-01-30,231.45,241.0,229.55,237.35,0.0,0.0,0.0,0.0,
2019-11-26,,MCX,2019-11-28,231.45,241.0,229.55,237.35,0.0,0.0,0.0,0.0,
2019-11-27,,MCX,2019-12-26,237.4,238.0,232.2,232.8,0.0,0.0,0.0,0.0,
2019-11-27,,MCX,2020-01-30,237.4,238.0,232.2,232.8,0.0,0.0,0.0,0.0,
2019-11-27,,MCX,2019-11-28,237.4,238.0,232.2,232.8,0.0,0.0,0.0,0.0,
2019-11-28,,MCX,2019-11-28,233.15,235.05,231.6,233.25,0.0,0.0,0.0,0.0,
2019-11-28,,MCX,2019-12-26,233.15,235.05,231.6,233.25,0.0,0.0,0.0,0.0,
2019-11-28,,MCX,2020-01-30,233.15,235.05,231.6,233.25,0.0,0.0,0.0,0.0,
2019-11-29,,MCX,2019-12-26,233.55,236.9,228.8,235.3,0.0,0.0,0.0,0.0,
2019-11-29,,MCX,2020-01-30,233.55,236.9,228.8,235.3,0.0,0.0,0.0,0.0,
2019-11-29,,MCX,2020-02-27,233.55,236.9,228.8,235.3,0.0,0.0,0.0,0.0,
2019-12-02,,MCX,2019-12-26,235.8,236.35,230.0,230.55,0.0,0.0,0.0,0.0,
2019-12-02,,MCX,2020-01-30,235.8,236.35,230.0,230.55,0.0,0.0,0.0,0.0,
2019-12-02,,MCX,2020-02-27,235.8,236.35,230.0,230.55,0.0,0.0,0.0,0.0,
2019-12-03,,MCX,2020-01-30,231.0,234.9,228.8,234.25,0.0,0.0,0.0,0.0,
2019-12-03,,MCX,2020-02-27,231.0,234.9,228.8,234.25,0.0,0.0,0.0,0.0,
2019-12-03,,MCX,2019-12-26,231.0,234.9,228.8,234.25,0.0,0.0,0.0,0.0,
2019-12-04,,MCX,2019-12-26,233.0,233.0,228.0,229.45,0.0,0.0,0.0,0.0,
2019-12-04,,MCX,2020-01-30,233.0,233.0,228.0,229.45,0.0,0.0,0.0,0.0,
2019-12-04,,MCX,2020-02-27,233.0,233.0,228.0,229.45,0.0,0.0,0.0,0.0,
2019-12-05,,MCX,2019-12-26,229.5,233.0,228.25,229.05,0.0,0.0,0.0,0.0,
2019-12-05,,MCX,2020-01-30,229.5,233.0,228.25,229.05,0.0,0.0,0.0,0.0,
2019-12-05,,MCX,2020-02-27,229.5,233.0,228.25,229.05,0.0,0.0,0.0,0.0,
2019-12-06,,MCX,2019-12-26,229.6,230.95,226.0,227.7,0.0,0.0,0.0,0.0,
2019-12-06,,MCX,2020-01-30,229.6,230.95,226.0,227.7,0.0,0.0,0.0,0.0,
2019-12-06,,MCX,2020-02-27,229.6,230.95,226.0,227.7,0.0,0.0,0.0,0.0,
2019-12-09,,MCX,2019-12-26,226.0,227.75,220.0,220.65,0.0,0.0,0.0,0.0,
2019-12-09,,MCX,2020-01-30,226.0,227.75,220.0,220.65,0.0,0.0,0.0,0.0,
2019-12-09,,MCX,2020-02-27,226.0,227.75,220.0,220.65,0.0,0.0,0.0,0.0,
2019-12-10,,MCX,2020-02-27,221.95,222.2,218.95,219.4,0.0,0.0,0.0,0.0,
2019-12-10,,MCX,2020-01-30,221.95,222.2,218.95,219.4,0.0,0.0,0.0,0.0,
2019-12-10,,MCX,2019-12-26,221.95,222.2,218.95,219.4,0.0,0.0,0.0,0.0,
2019-12-11,,MCX,2019-12-26,223.6,224.4,218.0,221.3,0.0,0.0,0.0,0.0,
2019-12-11,,MCX,2020-01-30,223.6,224.4,218.0,221.3,0.0,0.0,0.0,0.0,
2019-12-11,,MCX,2020-02-27,223.6,224.4,218.0,221.3,0.0,0.0,0.0,0.0,
2019-12-12,,MCX,2019-12-26,222.2,225.6,220.0,222.35,0.0,0.0,0.0,0.0,
2019-12-12,,MCX,2020-01-30,222.2,225.6,220.0,222.35,0.0,0.0,0.0,0.0,
2019-12-12,,MCX,2020-02-27,222.2,225.6,220.0,222.35,0.0,0.0,0.0,0.0,
2019-12-13,,MCX,2020-02-27,222.4,223.6,220.9,222.45,0.0,0.0,0.0,0.0,
2019-12-13,,MCX,2019-12-26,222.4,223.6,220.9,222.45,0.0,0.0,0.0,0.0,
2019-12-13,,MCX,2020-01-30,222.4,223.6,220.9,222.45,0.0,0.0,0.0,0.0,
2019-12-16,,MCX,2020-02-27,223.8,228.0,220.0,225.85,0.0,0.0,0.0,0.0,
2019-12-16,,MCX,2020-01-30,223.8,228.0,220.0,225.85,0.0,0.0,0.0,0.0,
2019-12-16,,MCX,2019-12-26,223.8,228.0,220.0,225.85,0.0,0.0,0.0,0.0,
2019-12-17,,MCX,2019-12-26,227.25,230.0,226.15,229.45,0.0,0.0,0.0,0.0,
2019-12-17,,MCX,2020-01-30,227.25,230.0,226.15,229.45,0.0,0.0,0.0,0.0,
2019-12-17,,MCX,2020-02-27,227.25,230.0,226.15,229.45,0.0,0.0,0.0,0.0,
2019-12-18,,MCX,2020-02-27,229.0,232.1,227.9,231.75,0.0,0.0,0.0,0.0,
2019-12-18,,MCX,2019-12-26,229.0,232.1,227.9,231.75,0.0,0.0,0.0,0.0,
2019-12-18,,MCX,2020-01-30,229.0,232.1,227.9,231.75,0.0,0.0,0.0,0.0,
2019-12-19,,MCX,2020-01-30,233.0,233.6,230.3,231.7,0.0,0.0,0.0,0.0,
2019-12-19,,MCX,2020-02-27,233.0,233.6,230.3,231.7,0.0,0.0,0.0,0.0,
2019-12-19,,MCX,2019-12-26,233.0,233.6,230.3,231.7,0.0,0.0,0.0,0.0,
2019-12-20,,MCX,2020-01-30,232.0,232.0,226.6,229.4,0.0,0.0,0.0,0.0,
2019-12-20,,MCX,2020-02-27,232.0,232.0,226.6,229.4,0.0,0.0,0.0,0.0,
2019-12-20,,MCX,2019-12-26,232.0,232.0,226.6,229.4,0.0,0.0,0.0,0.0,
2019-12-23,,MCX,2020-02-27,228.0,231.0,227.6,229.1,0.0,0.0,0.0,0.0,
2019-12-23,,MCX,2020-01-30,228.0,231.0,227.6,229.1,0.0,0.0,0.0,0.0,
2019-12-23,,MCX,2019-12-26,228.0,231.0,227.6,229.1,0.0,0.0,0.0,0.0,
2019-12-24,,MCX,2019-12-26,229.85,232.2,227.7,230.55,0.0,0.0,0.0,0.0,
2019-12-24,,MCX,2020-01-30,229.85,232.2,227.7,230.55,0.0,0.0,0.0,0.0,
2019-12-24,,MCX,2020-02-27,229.85,232.2,227.7,230.55,0.0,0.0,0.0,0.0,
2019-12-26,,MCX,2019-12-26,229.2,233.95,229.2,231.8,0.0,0.0,0.0,0.0,
2019-12-26,,MCX,2020-01-30,229.2,233.95,229.2,231.8,0.0,0.0,0.0,0.0,
2019-12-26,,MCX,2020-02-27,229.2,233.95,229.2,231.8,0.0,0.0,0.0,0.0,
2019-12-27,,MCX,2020-01-30,232.0,238.4,230.6,237.3,0.0,0.0,0.0,0.0,
2019-12-27,,MCX,2020-02-27,232.0,238.4,230.6,237.3,0.0,0.0,0.0,0.0,
2019-12-27,,MCX,2020-03-26,232.0,238.4,230.6,237.3,0.0,0.0,0.0,0.0,
2019-12-30,,MCX,2020-03-26,238.05,239.75,232.2,236.7,0.0,0.0,0.0,0.0,
2019-12-30,,MCX,2020-02-27,238.05,239.75,232.2,236.7,0.0,0.0,0.0,0.0,
2019-12-30,,MCX,2020-01-30,238.05,239.75,232.2,236.7,0.0,0.0,0.0,0.0,
2019-12-31,,MCX,2020-01-30,236.0,236.8,233.0,233.6,0.0,0.0,0.0,0.0,
2019-12-31,,MCX,2020-02-27,236.0,236.8,233.0,233.6,0.0,0.0,0.0,0.0,
2019-12-31,,MCX,2020-03-26,236.0,236.8,233.0,233.6,0.0,0.0,0.0,0.0,
2020-01-01,,MCX,2020-01-30,233.9,237.6,233.9,236.35,0.0,0.0,0.0,0.0,
2020-01-01,,MCX,2020-02-27,233.9,237.6,233.9,236.35,0.0,0.0,0.0,0.0,
2020-01-01,,MCX,2020-03-26,233.9,237.6,233.9,236.35,0.0,0.0,0.0,0.0,
2020-01-02,,MCX,2020-01-30,236.35,238.8,233.4,238.0,0.0,0.0,0.0,0.0,
2020-01-02,,MCX,2020-02-27,236.35,238.8,233.4,238.0,0.0,0.0,0.0,0.0,
2020-01-02,,MCX,2020-03-26,236.35,238.8,233.4,238.0,0.0,0.0,0.0,0.0,
2020-01-03,,MCX,2020-02-27,238.0,255.6,237.0,247.5,0.0,0.0,0.0,0.0,
2020-01-03,,MCX,2020-03-26,238.0,255.6,237.0,247.5,0.0,0.0,0.0,0.0,
2020-01-03,,MCX,2020-01-30,238.0,255.6,237.0,247.5,0.0,0.0,0.0,0.0,
2020-01-06,,MCX,2020-01-30,246.6,250.9,240.0,241.7,0.0,0.0,0.0,0.0,
2020-01-06,,MCX,2020-02-27,246.6,250.9,240.0,241.7,0.0,0.0,0.0,0.0,
2020-01-06,,MCX,2020-03-26,246.6,250.9,240.0,241.7,0.0,0.0,0.0,0.0,
2020-01-07,,MCX,2020-01-30,243.8,260.8,243.0,257.7,0.0,0.0,0.0,0.0,
2020-01-07,,MCX,2020-02-27,243.8,260.8,243.0,257.7,0.0,0.0,0.0,0.0,
2020-01-07,,MCX,2020-03-26,243.8,260.8,243.0,257.7,0.0,0.0,0.0,0.0,
2020-01-08,,MCX,2020-01-30,253.55,257.8,247.8,255.9,0.0,0.0,0.0,0.0,
2020-01-08,,MCX,2020-02-27,253.55,257.8,247.8,255.9,0.0,0.0,0.0,0.0,
2020-01-08,,MCX,2020-03-26,253.55,257.8,247.8,255.9,0.0,0.0,0.0,0.0,
2020-01-09,,MCX,2020-03-26,258.4,262.6,256.0,258.75,0.0,0.0,0.0,0.0,
2020-01-09,,MCX,2020-02-27,258.4,262.6,256.0,258.75,0.0,0.0,0.0,0.0,
2020-01-09,,MCX,2020-01-30,258.4,262.6,256.0,258.75,0.0,0.0,0.0,0.0,
2020-01-10,,MCX,2020-01-30,263.0,273.55,260.2,271.2,0.0,0.0,0.0,0.0,
2020-01-10,,MCX,2020-02-27,263.0,273.55,260.2,271.2,0.0,0.0,0.0,0.0,
2020-01-10,,MCX,2020-03-26,263.0,273.55,260.2,271.2,0.0,0.0,0.0,0.0,
2020-01-13,,MCX,2020-01-30,270.0,270.0,260.5,264.6,0.0,0.0,0.0,0.0,
2020-01-13,,MCX,2020-02-27,270.0,270.0,260.5,264.6,0.0,0.0,0.0,0.0,
2020-01-13,,MCX,2020-03-26,270.0,270.0,260.5,264.6,0.0,0.0,0.0,0.0,
2020-01-14,,MCX,2020-01-30,265.0,273.2,263.2,271.25,0.0,0.0,0.0,0.0,
2020-01-14,,MCX,2020-02-27,265.0,273.2,263.2,271.25,0.0,0.0,0.0,0.0,
2020-01-14,,MCX,2020-03-26,265.0,273.2,263.2,271.25,0.0,0.0,0.0,0.0,
2020-01-15,,MCX,2020-02-27,271.25,277.0,267.0,275.15,0.0,0.0,0.0,0.0,
2020-01-15,,MCX,2020-03-26,271.25,277.0,267.0,275.15,0.0,0.0,0.0,0.0,
2020-01-15,,MCX,2020-01-30,271.25,277.0,267.0,275.15,0.0,0.0,0.0,0.0,
2020-01-16,,MCX,2020-02-27,275.7,279.75,269.15,274.25,0.0,0.0,0.0,0.0,
2020-01-16,,MCX,2020-03-26,275.7,279.75,269.15,274.25,0.0,0.0,0.0,0.0,
2020-01-16,,MCX,2020-01-30,275.7,279.75,269.15,274.25,0.0,0.0,0.0,0.0,
2020-01-17,,MCX,2020-01-30,274.0,279.8,272.0,275.55,0.0,0.0,0.0,0.0,
2020-01-17,,MCX,2020-02-27,274.0,279.8,272.0,275.55,0.0,0.0,0.0,0.0,
2020-01-17,,MCX,2020-03-26,274.0,279.8,272.0,275.55,0.0,0.0,0.0,0.0,
2020-01-20,,MCX,2020-01-30,276.2,280.95,274.6,277.4,0.0,0.0,0.0,0.0,
2020-01-20,,MCX,2020-02-27,276.2,280.95,274.6,277.4,0.0,0.0,0.0,0.0,
2020-01-20,,MCX,2020-03-26,276.2,280.95,274.6,277.4,0.0,0.0,0.0,0.0,
2020-01-21,,MCX,2020-01-30,279.0,288.6,278.4,280.0,0.0,0.0,0.0,0.0,
2020-01-21,,MCX,2020-02-27,279.0,288.6,278.4,280.0,0.0,0.0,0.0,0.0,
